,Hydro|Reservoir,Biomass|w/o CCS,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Nuclear,Oil|w/o CCS,Solar|PV|Rooftop|Commercial,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Wind|Onshore|Avg,Wind|Onshore|Opt,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Hydro|Run of River,Hydro|Pumped Storage,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion,Battery|Lithium-Ion_PUMP,SlackUnit
2030-11-06 18:00:00,0.0,2202.72,71.5403520000006,0.0,10050.660321356389,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2850.9568,17681.871653333335,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-949.636985819624,0.0
2030-11-07 00:00:00,0.0,2202.72,71.5403520000006,0.0,9642.181611521537,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2811.7248,17438.55152,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-07 06:00:00,0.0,2202.72,71.5403520000006,0.0,9810.388122780267,0.0,30000.0,0.0,0.0,5072.169937499999,2539.8544909540606,4931.882605318771,5103.267199999999,31650.88844666667,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-1145.4959071451112,0.0
2030-11-07 12:00:00,0.0,2202.72,71.5403520000006,0.0,9105.14113351029,0.0,30000.0,0.0,0.0,6016.193962499998,3012.5680808001,5849.796580061365,3602.184,22341.04535,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-5488.506779412737,0.0
2030-11-07 18:00:00,0.0,2202.72,71.5403520000006,0.0,10037.017712830244,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,3215.3248,19941.71235333333,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-3829.7986674680014,0.0
2030-11-08 00:00:00,0.0,2202.72,71.5403520000006,0.0,11853.967118473258,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2709.9056,16807.06035666667,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-6728.318031291411,0.0
2030-11-08 06:00:00,0.0,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,3394.7824874999997,1699.9141694646883,3300.8887527917223,2481.2448,15388.88702,0.0,0.0,0.0,6187.461897517197,0.0,0.0,14073.95573329299,0.0,0.0
2030-11-08 12:00:00,0.0,2202.72,71.5403520000006,0.0,9896.977989771212,0.0,30000.0,0.0,0.0,5713.870000000001,2861.1814192054917,5555.834368582366,2751.3648,17064.19377,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-2957.752633413713,0.0
2030-11-08 18:00:00,0.0,2202.72,71.5403520000006,0.0,9530.345092464977,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,3736.864,23176.341933333333,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-7414.344502419015,0.0
2030-11-09 00:00:00,0.0,2202.72,71.5403520000006,0.0,8752.925316920853,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,3792.6144,23522.11056,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-6644.727364889333,0.0
2030-11-09 06:00:00,0.0,2202.72,71.5403520000006,0.0,11793.463974301052,0.0,30000.0,0.0,0.0,1439.1426499999984,720.6408633318833,1399.338486203344,3931.648,24384.40853333333,0.0,0.0,0.0,6187.461897517197,0.0,0.0,3561.7374084688363,0.0,0.0
2030-11-09 12:00:00,0.0,2202.72,71.5403520000006,0.0,11822.81887630066,0.0,30000.0,0.0,0.0,1651.6483874999988,827.051661549127,1605.9666873915833,1918.968,11901.59945,0.0,0.0,0.0,6187.461897517197,0.0,0.0,2940.840766914165,0.0,0.0
2030-11-09 18:00:00,0.0,2202.72,71.5403520000006,0.0,11330.266182517502,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1181.56,7328.133583333332,0.0,0.0,0.0,6187.461897517197,0.0,0.0,984.2797569377162,0.0,0.0
2030-11-10 00:00:00,0.0,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,561.8928,3484.90597,0.0,0.0,0.0,6187.461897517197,0.0,0.0,3587.351228354299,0.0,0.0
2030-11-10 06:00:00,0.0,2202.72,71.5403520000006,0.0,12000.0,0.0,30000.0,0.0,0.0,4369.1765875,2187.8353671649265,4248.332819479253,1032.9696,6406.56354,0.0,0.0,0.0,6187.461897517197,0.0,0.0,9918.762761324168,0.0,0.0
2030-11-10 12:00:00,0.0,2202.72,71.5403520000006,0.0,9749.32079635794,0.0,30000.0,0.0,0.0,3061.018512499998,1532.784136112482,2976.3561044641147,2062.8784,12794.143743333332,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-10 18:00:00,0.0,2202.72,71.5403520000006,0.0,10975.178781170163,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1446.8496,8973.48179,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-11 00:00:00,0.0,2202.72,71.5403520000006,0.0,648.305088232608,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,6757.0144,41907.56639333333,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,-891.5832002788318,0.0
2030-11-11 06:00:00,0.0,2202.72,71.5403520000006,0.0,5979.578422820025,0.0,30000.0,0.0,0.0,2847.7698749999995,1426.0013357887292,2769.0055505880446,7568.4848,46940.37343666666,0.0,0.0,0.0,6187.461897517197,0.0,0.0,804.6538382516458,0.0,0.0
2030-11-11 12:00:00,0.0,2202.72,71.5403520000006,0.0,1113.9274460576173,0.0,30000.0,0.0,0.0,4614.3658875,2310.612236318057,4486.740613102253,7217.3328,44762.49947,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
2030-11-11 18:00:00,0.0,2202.72,71.5403520000006,0.0,3786.7294163083516,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,5598.1504,34720.19529333334,0.0,0.0,0.0,6187.461897517197,0.0,0.0,0.0,0.0,0.0
