Type,Sector,Region,Fuel,Year,Value
Primary Energy [% of Total],Total,Gondor,Biomass,2040,1.0
Primary Energy [% of Total],Total,Gondor,Biomass,2045,1.0
Primary Energy [% of Total],Total,Gondor,Biomass,2050,1.0
Primary Energy [% of Total],Total,Gondor,Hardcoal,2018,0.9338802832010573
Primary Energy [% of Total],Total,Gondor,Hardcoal,2025,0.8311569064662236
Primary Energy [% of Total],Total,Gondor,Hardcoal,2030,0.8517693950374884
Primary Energy [% of Total],Total,Gondor,Hardcoal,2035,0.8314576008402955
Primary Energy [% of Total],Total,Gondor,Hardcoal,2040,0.8309028461476937
Primary Energy [% of Total],Total,Gondor,Hardcoal,2045,0.08948866414423061
Primary Energy [% of Total],Total,Gondor,Hardcoal,2050,0.08573848660469259
Primary Energy [% of Total],Total,Gondor,H2,2045,0.11376109959175934
Primary Energy [% of Total],Total,Gondor,H2,2050,0.8582085682626363
Primary Energy [% of Total],Total,Gondor,Gas_Natural,2018,0.6986384689161901
Primary Energy [% of Total],Total,Gondor,Gas_Natural,2025,0.6136150034406966
Primary Energy [% of Total],Total,Gondor,Gas_Natural,2030,0.5666882666366159
Primary Energy [% of Total],Total,Gondor,Gas_Natural,2035,0.6011919547419697
Primary Energy [% of Total],Total,Gondor,Gas_Natural,2040,0.6833597702281099
Primary Energy [% of Total],Total,Gondor,Gas_Natural,2045,0.8469510033859545
Primary Energy [% of Total],Total,Gondor,Gas_Natural,2050,0.07485085682967109
Primary Energy [% of Total],Total,Gondor,Nuclear,2018,0.0695724946141146
Primary Energy [% of Total],Total,Gondor,Oil,2018,0.25565928037121555
Primary Energy [% of Total],Total,Gondor,Oil,2025,0.2660459878713163
Primary Energy [% of Total],Total,Gondor,Oil,2030,0.17177822707107507
Primary Energy [% of Total],Total,Gondor,Oil,2035,0.08841362489124212
Primary Energy [% of Total],Total,Gondor,Oil,2040,0.050452431533445585
Primary Energy [% of Total],Total,Gondor,Oil,2045,0.02301834503977382
Primary Energy [% of Total],Total,Gondor,Oil,2050,0.01781453905479041
Primary Energy [% of Total],Total,Gondor,Power,2018,0.062425206022314425
Primary Energy [% of Total],Total,Gondor,Power,2025,0.10123323675785034
Primary Energy [% of Total],Total,Gondor,Power,2030,0.1288416433564805
Primary Energy [% of Total],Total,Gondor,Power,2035,0.17389010010334915
Primary Energy [% of Total],Total,Gondor,Power,2040,0.26528003236653847
Primary Energy [% of Total],Total,Gondor,Power,2045,0.42373787901973237
Primary Energy [% of Total],Total,Gondor,Power,2050,0.45901664755769406
Primary Energy [% of Total],Total,Gondor,Lignite,2018,0.046127656766539196
Primary Energy [% of Total],Total,Gondor,Lignite,2025,0.028309830938687563
Primary Energy [% of Total],Total,Gondor,Lignite,2030,0.013388329546691282
Primary Energy [% of Total],Total,Gondor,Lignite,2035,2.3858286422351803e-5
Primary Energy [% of Total],Total,Gondor,Lignite,2040,1.5541292973832815e-6
Primary Energy [% of Total],Total,Gondor,Heat_Low_Industrial,2045,0.026249519045798315
Primary Energy [% of Total],Total,Gondor,Heat_Low_Industrial,2050,0.02618146648835166
Primary Energy [% of Total],Total,Rohan,Biomass,2018,1.0
Primary Energy [% of Total],Total,Rohan,Biomass,2025,1.0
Primary Energy [% of Total],Total,Rohan,Biomass,2030,1.0
Primary Energy [% of Total],Total,Rohan,Biomass,2035,1.0
Primary Energy [% of Total],Total,Rohan,Biomass,2040,1.0
Primary Energy [% of Total],Total,Rohan,Biomass,2045,1.0
Primary Energy [% of Total],Total,Rohan,Biomass,2050,1.0
Primary Energy [% of Total],Total,Rohan,Hardcoal,2018,0.7995879494319519
Primary Energy [% of Total],Total,Rohan,Hardcoal,2025,0.6078626249730799
Primary Energy [% of Total],Total,Rohan,Hardcoal,2030,0.5673511560639456
Primary Energy [% of Total],Total,Rohan,Hardcoal,2035,0.521295228986296
Primary Energy [% of Total],Total,Rohan,Hardcoal,2040,0.5683722083447327
Primary Energy [% of Total],Total,Rohan,Hardcoal,2045,0.0033746380020523653
Primary Energy [% of Total],Total,Rohan,H2,2045,0.09561388932891429
Primary Energy [% of Total],Total,Rohan,H2,2050,0.2352222562839875
Primary Energy [% of Total],Total,Rohan,Gas_Natural,2018,0.7702166121703121
Primary Energy [% of Total],Total,Rohan,Gas_Natural,2025,0.6330456639375382
Primary Energy [% of Total],Total,Rohan,Gas_Natural,2030,0.6423347626830156
Primary Energy [% of Total],Total,Rohan,Gas_Natural,2035,0.7215443983883824
Primary Energy [% of Total],Total,Rohan,Gas_Natural,2040,0.7496825169367533
Primary Energy [% of Total],Total,Rohan,Gas_Natural,2045,0.4679533253481201
Primary Energy [% of Total],Total,Rohan,Gas_Natural,2050,0.13728126105598457
Primary Energy [% of Total],Total,Rohan,Nuclear,2018,0.45004714728255274
Primary Energy [% of Total],Total,Rohan,Nuclear,2025,0.5366807553851832
Primary Energy [% of Total],Total,Rohan,Nuclear,2030,0.45168893911634944
Primary Energy [% of Total],Total,Rohan,Nuclear,2035,0.26388173197265
Primary Energy [% of Total],Total,Rohan,Nuclear,2040,0.1429518511625798
Primary Energy [% of Total],Total,Rohan,Nuclear,2045,0.2336190999415753
Primary Energy [% of Total],Total,Rohan,Oil,2018,0.21711681624774906
Primary Energy [% of Total],Total,Rohan,Oil,2025,0.21736682749943162
Primary Energy [% of Total],Total,Rohan,Oil,2030,0.15565427943864857
Primary Energy [% of Total],Total,Rohan,Oil,2035,0.09013224474293112
Primary Energy [% of Total],Total,Rohan,Oil,2040,0.05489505969389671
Primary Energy [% of Total],Total,Rohan,Oil,2045,0.049745778676919504
Primary Energy [% of Total],Total,Rohan,Oil,2050,0.07346464975007685
Primary Energy [% of Total],Total,Rohan,Power,2018,0.03524594806490172
Primary Energy [% of Total],Total,Rohan,Power,2025,0.07075163881596983
Primary Energy [% of Total],Total,Rohan,Power,2030,0.137058148809739
Primary Energy [% of Total],Total,Rohan,Power,2035,0.18583935340136784
Primary Energy [% of Total],Total,Rohan,Power,2040,0.33855665159302734
Primary Energy [% of Total],Total,Rohan,Power,2045,0.667276885611849
Primary Energy [% of Total],Total,Rohan,Power,2050,0.8070285521213653
Primary Energy [% of Total],Total,Rohan,Heat_Low_Industrial,2045,0.028520366786256707
Primary Energy [% of Total],Total,Rohan,Heat_Low_Industrial,2050,0.03116228901081082
Primary Energy [% of Total],Total,Harad,Biomass,2018,1.0
Primary Energy [% of Total],Total,Harad,Biomass,2025,1.0
Primary Energy [% of Total],Total,Harad,Biomass,2030,1.0
Primary Energy [% of Total],Total,Harad,Biomass,2035,1.0
Primary Energy [% of Total],Total,Harad,Biomass,2040,1.0
Primary Energy [% of Total],Total,Harad,Biomass,2045,1.0
Primary Energy [% of Total],Total,Harad,Biomass,2050,1.0
Primary Energy [% of Total],Total,Harad,Hardcoal,2018,0.899715856354735
Primary Energy [% of Total],Total,Harad,Hardcoal,2025,0.699384005672592
Primary Energy [% of Total],Total,Harad,Hardcoal,2030,0.6285348400804767
Primary Energy [% of Total],Total,Harad,Hardcoal,2035,0.593268779083138
Primary Energy [% of Total],Total,Harad,Hardcoal,2040,0.5499051311056763
Primary Energy [% of Total],Total,Harad,Hardcoal,2045,0.07181061727212179
Primary Energy [% of Total],Total,Harad,Hardcoal,2050,0.0684537222728176
Primary Energy [% of Total],Total,Harad,H2,2050,0.8463042905613342
Primary Energy [% of Total],Total,Harad,Gas_Natural,2018,0.7669816635723207
Primary Energy [% of Total],Total,Harad,Gas_Natural,2025,0.76356450729858
Primary Energy [% of Total],Total,Harad,Gas_Natural,2030,0.8063011652826982
Primary Energy [% of Total],Total,Harad,Gas_Natural,2035,0.818151634697917
Primary Energy [% of Total],Total,Harad,Gas_Natural,2040,0.8258196914160434
Primary Energy [% of Total],Total,Harad,Gas_Natural,2045,0.8636378808534008
Primary Energy [% of Total],Total,Harad,Gas_Natural,2050,0.04041624128711578
Primary Energy [% of Total],Total,Harad,Oil,2018,0.32781921072910436
Primary Energy [% of Total],Total,Harad,Oil,2025,0.34986611689281044
Primary Energy [% of Total],Total,Harad,Oil,2030,0.23989035842057296
Primary Energy [% of Total],Total,Harad,Oil,2035,0.1342612238721877
Primary Energy [% of Total],Total,Harad,Oil,2040,0.06267559292434534
Primary Energy [% of Total],Total,Harad,Oil,2045,0.029924996873425383
Primary Energy [% of Total],Total,Harad,Oil,2050,0.020702769557535486
Primary Energy [% of Total],Total,Harad,Power,2018,0.048831619415693486
Primary Energy [% of Total],Total,Harad,Power,2025,0.09059436727352368
Primary Energy [% of Total],Total,Harad,Power,2030,0.1302371833626838
Primary Energy [% of Total],Total,Harad,Power,2035,0.18985952338980824
Primary Energy [% of Total],Total,Harad,Power,2040,0.2973535234144945
Primary Energy [% of Total],Total,Harad,Power,2045,0.4314389456702804
Primary Energy [% of Total],Total,Harad,Power,2050,0.47838231294292227
Primary Energy [% of Total],Total,Harad,Heat_Low_Industrial,2045,0.02244371197095626
Primary Energy [% of Total],Total,Harad,Heat_Low_Industrial,2050,0.02469610897594808
Primary Energy [% of Total],Total,Mordor,Biomass,2018,1.0
Primary Energy [% of Total],Total,Mordor,Biomass,2025,1.0
Primary Energy [% of Total],Total,Mordor,Biomass,2030,1.0
Primary Energy [% of Total],Total,Mordor,Biomass,2035,1.0
Primary Energy [% of Total],Total,Mordor,Biomass,2040,1.0
Primary Energy [% of Total],Total,Mordor,Biomass,2045,1.0
Primary Energy [% of Total],Total,Mordor,Biomass,2050,1.0
Primary Energy [% of Total],Total,Mordor,Hardcoal,2018,0.9499450789089284
Primary Energy [% of Total],Total,Mordor,Hardcoal,2025,0.9139204496059484
Primary Energy [% of Total],Total,Mordor,Hardcoal,2030,0.7600783105580997
Primary Energy [% of Total],Total,Mordor,Hardcoal,2035,0.7261213176174386
Primary Energy [% of Total],Total,Mordor,Hardcoal,2040,0.714836925567855
Primary Energy [% of Total],Total,Mordor,Hardcoal,2045,0.020248646143141834
Primary Energy [% of Total],Total,Mordor,Hardcoal,2050,0.01703354701053588
Primary Energy [% of Total],Total,Mordor,Gas_Natural,2018,0.3192756423993903
Primary Energy [% of Total],Total,Mordor,Gas_Natural,2025,0.3401899522443042
Primary Energy [% of Total],Total,Mordor,Gas_Natural,2030,0.5178426795511649
Primary Energy [% of Total],Total,Mordor,Gas_Natural,2035,0.5927711799990425
Primary Energy [% of Total],Total,Mordor,Gas_Natural,2040,0.6162968233236871
Primary Energy [% of Total],Total,Mordor,Gas_Natural,2045,0.6781366951854465
Primary Energy [% of Total],Total,Mordor,Gas_Natural,2050,0.31878997067264914
Primary Energy [% of Total],Total,Mordor,Nuclear,2018,0.03984551419732586
Primary Energy [% of Total],Total,Mordor,Nuclear,2025,0.03184076076419864
Primary Energy [% of Total],Total,Mordor,Nuclear,2030,0.024444841931235514
Primary Energy [% of Total],Total,Mordor,Nuclear,2035,0.019974861006024632
Primary Energy [% of Total],Total,Mordor,Nuclear,2040,0.014981450741852007
Primary Energy [% of Total],Total,Mordor,Nuclear,2045,0.057774879969855815
Primary Energy [% of Total],Total,Mordor,Nuclear,2050,0.08546186602848596
Primary Energy [% of Total],Total,Mordor,Oil,2018,0.21975788705353422
Primary Energy [% of Total],Total,Mordor,Oil,2025,0.2591098161293581
Primary Energy [% of Total],Total,Mordor,Oil,2030,0.1819949888179925
Primary Energy [% of Total],Total,Mordor,Oil,2035,0.08926641289804803
Primary Energy [% of Total],Total,Mordor,Oil,2040,0.042255787281515016
Primary Energy [% of Total],Total,Mordor,Oil,2045,0.020269967977995684
Primary Energy [% of Total],Total,Mordor,Oil,2050,0.028261098072028173
Primary Energy [% of Total],Total,Mordor,Power,2018,0.013905001538794207
Primary Energy [% of Total],Total,Mordor,Power,2025,0.08200433294404966
Primary Energy [% of Total],Total,Mordor,Power,2030,0.15585177837588896
Primary Energy [% of Total],Total,Mordor,Power,2035,0.20766559500318446
Primary Energy [% of Total],Total,Mordor,Power,2040,0.31609126002082333
Primary Energy [% of Total],Total,Mordor,Power,2045,0.6118234207617195
Primary Energy [% of Total],Total,Mordor,Power,2050,0.8086087715363326
Primary Energy [% of Total],Total,Mordor,Lignite,2018,0.025947064495600126
Primary Energy [% of Total],Total,Mordor,Lignite,2025,0.039882893756048615
Primary Energy [% of Total],Total,Mordor,Lignite,2030,0.018837927384879872
Primary Energy [% of Total],Total,Mordor,Lignite,2035,1.1416713187086031e-5
Primary Energy [% of Total],Total,Mordor,Heat_Low_Industrial,2045,0.020769108686025318
Primary Energy [% of Total],Total,Mordor,Heat_Low_Industrial,2050,0.02199844178123913
Primary Energy [% of Total],Total,Total,Biomass,2018,5.0
Primary Energy [% of Total],Total,Total,Biomass,2025,5.0
Primary Energy [% of Total],Total,Total,Biomass,2030,5.0
Primary Energy [% of Total],Total,Total,Biomass,2035,5.0
Primary Energy [% of Total],Total,Total,Biomass,2040,5.0
Primary Energy [% of Total],Total,Total,Biomass,2045,5.0
Primary Energy [% of Total],Total,Total,Biomass,2050,5.0
Primary Energy [% of Total],Total,Total,Hardcoal,2018,4.429784690904336
Primary Energy [% of Total],Total,Total,Hardcoal,2025,3.7620424770270895
Primary Energy [% of Total],Total,Total,Hardcoal,2030,3.402527564423792
Primary Energy [% of Total],Total,Total,Hardcoal,2035,3.206069852126308
Primary Energy [% of Total],Total,Total,Hardcoal,2040,3.14848271666361
Primary Energy [% of Total],Total,Total,Hardcoal,2045,0.19367916497908763
Primary Energy [% of Total],Total,Total,Hardcoal,2050,0.17122575588804606
Primary Energy [% of Total],Total,Total,H2,2045,0.20937498892067363
Primary Energy [% of Total],Total,Total,H2,2050,2.266018264663441
Primary Energy [% of Total],Total,Total,Gas_Natural,2018,3.1664666512063473
Primary Energy [% of Total],Total,Total,Gas_Natural,2025,2.9036239936896378
Primary Energy [% of Total],Total,Total,Gas_Natural,2030,3.135591612803824
Primary Energy [% of Total],Total,Total,Gas_Natural,2035,3.3918876461828003
Primary Energy [% of Total],Total,Total,Gas_Natural,2040,3.5149011176768377
Primary Energy [% of Total],Total,Total,Gas_Natural,2045,3.4340507238112075
Primary Energy [% of Total],Total,Total,Gas_Natural,2050,0.8211043684931337
Primary Energy [% of Total],Total,Total,Nuclear,2018,0.5594651560939932
Primary Energy [% of Total],Total,Total,Nuclear,2025,0.5685215161493818
Primary Energy [% of Total],Total,Total,Nuclear,2030,0.47613378104758497
Primary Energy [% of Total],Total,Total,Nuclear,2035,0.28385659297867466
Primary Energy [% of Total],Total,Total,Nuclear,2040,0.1579333019044318
Primary Energy [% of Total],Total,Total,Nuclear,2045,0.2913939799114311
Primary Energy [% of Total],Total,Total,Nuclear,2050,0.08546186602848596
Primary Energy [% of Total],Total,Total,Oil,2018,1.2313146333476426
Primary Energy [% of Total],Total,Total,Oil,2025,1.3351494397207533
Primary Energy [% of Total],Total,Total,Oil,2030,0.9197420577374458
Primary Energy [% of Total],Total,Total,Oil,2035,0.4952051799936161
Primary Energy [% of Total],Total,Total,Oil,2040,0.26711443343123575
Primary Energy [% of Total],Total,Total,Oil,2045,0.16963993084104007
Primary Energy [% of Total],Total,Total,Oil,2050,0.1617731113115294
Primary Energy [% of Total],Total,Total,Power,2018,0.28245534193247124
Primary Energy [% of Total],Total,Total,Power,2025,0.5787130574880186
Primary Energy [% of Total],Total,Total,Power,2030,0.8522176763346644
Primary Energy [% of Total],Total,Total,Power,2035,1.0780004585720395
Primary Energy [% of Total],Total,Total,Power,2040,1.666785522771216
Primary Energy [% of Total],Total,Total,Power,2045,2.792332914736324
Primary Energy [% of Total],Total,Total,Power,2050,3.2840813642569637
Primary Energy [% of Total],Total,Total,Lignite,2018,0.07207472126213932
Primary Energy [% of Total],Total,Total,Lignite,2025,0.06819272469473618
Primary Energy [% of Total],Total,Total,Lignite,2030,0.032226256931571155
Primary Energy [% of Total],Total,Total,Lignite,2035,3.5274999609437835e-5
Primary Energy [% of Total],Total,Total,Lignite,2040,1.5541292973832815e-6
Primary Energy [% of Total],Total,Total,Heat_Low_Industrial,2045,0.14516388466354663
Primary Energy [% of Total],Total,Total,Heat_Low_Industrial,2050,0.15774944027037033
Primary Energy [% of Total],Total,EU27,Biomass,2018,5.0
Primary Energy [% of Total],Total,EU27,Biomass,2025,5.0
Primary Energy [% of Total],Total,EU27,Biomass,2030,5.0
Primary Energy [% of Total],Total,EU27,Biomass,2035,5.0
Primary Energy [% of Total],Total,EU27,Biomass,2040,5.0
Primary Energy [% of Total],Total,EU27,Biomass,2045,5.0
Primary Energy [% of Total],Total,EU27,Biomass,2050,5.0
Primary Energy [% of Total],Total,EU27,Hardcoal,2018,4.429784690904336
Primary Energy [% of Total],Total,EU27,Hardcoal,2025,3.7620424770270895
Primary Energy [% of Total],Total,EU27,Hardcoal,2030,3.402527564423792
Primary Energy [% of Total],Total,EU27,Hardcoal,2035,3.206069852126308
Primary Energy [% of Total],Total,EU27,Hardcoal,2040,3.14848271666361
Primary Energy [% of Total],Total,EU27,Hardcoal,2045,0.19367916497908763
Primary Energy [% of Total],Total,EU27,Hardcoal,2050,0.17122575588804606
Primary Energy [% of Total],Total,EU27,H2,2045,0.20937498892067363
Primary Energy [% of Total],Total,EU27,H2,2050,2.266018264663441
Primary Energy [% of Total],Total,EU27,Gas_Natural,2018,3.1664666512063473
Primary Energy [% of Total],Total,EU27,Gas_Natural,2025,2.9036239936896378
Primary Energy [% of Total],Total,EU27,Gas_Natural,2030,3.135591612803824
Primary Energy [% of Total],Total,EU27,Gas_Natural,2035,3.3918876461828003
Primary Energy [% of Total],Total,EU27,Gas_Natural,2040,3.5149011176768377
Primary Energy [% of Total],Total,EU27,Gas_Natural,2045,3.4340507238112075
Primary Energy [% of Total],Total,EU27,Gas_Natural,2050,0.8211043684931337
Primary Energy [% of Total],Total,EU27,Nuclear,2018,0.5594651560939932
Primary Energy [% of Total],Total,EU27,Nuclear,2025,0.5685215161493818
Primary Energy [% of Total],Total,EU27,Nuclear,2030,0.47613378104758497
Primary Energy [% of Total],Total,EU27,Nuclear,2035,0.28385659297867466
Primary Energy [% of Total],Total,EU27,Nuclear,2040,0.1579333019044318
Primary Energy [% of Total],Total,EU27,Nuclear,2045,0.2913939799114311
Primary Energy [% of Total],Total,EU27,Nuclear,2050,0.08546186602848596
Primary Energy [% of Total],Total,EU27,Oil,2018,1.2313146333476426
Primary Energy [% of Total],Total,EU27,Oil,2025,1.3351494397207533
Primary Energy [% of Total],Total,EU27,Oil,2030,0.9197420577374458
Primary Energy [% of Total],Total,EU27,Oil,2035,0.4952051799936161
Primary Energy [% of Total],Total,EU27,Oil,2040,0.26711443343123575
Primary Energy [% of Total],Total,EU27,Oil,2045,0.16963993084104007
Primary Energy [% of Total],Total,EU27,Oil,2050,0.1617731113115294
Primary Energy [% of Total],Total,EU27,Power,2018,0.28245534193247124
Primary Energy [% of Total],Total,EU27,Power,2025,0.5787130574880186
Primary Energy [% of Total],Total,EU27,Power,2030,0.8522176763346644
Primary Energy [% of Total],Total,EU27,Power,2035,1.0780004585720395
Primary Energy [% of Total],Total,EU27,Power,2040,1.666785522771216
Primary Energy [% of Total],Total,EU27,Power,2045,2.792332914736324
Primary Energy [% of Total],Total,EU27,Power,2050,3.2840813642569637
Primary Energy [% of Total],Total,EU27,Lignite,2018,0.07207472126213932
Primary Energy [% of Total],Total,EU27,Lignite,2025,0.06819272469473618
