Type,Region,Dim1,Dim2,Year,Value
FinalEnergyConsumption,Gondor,HLI_Hardcoal,Hardcoal,2018,4.924355742768911
FinalEnergyConsumption,Gondor,HLI_Hardcoal,Hardcoal,2025,3.426657531324423
FinalEnergyConsumption,Gondor,HLI_Hardcoal,Hardcoal,2030,2.052740376884905
FinalEnergyConsumption,Gondor,HLI_Hardcoal,Hardcoal,2035,1.0252434193806357
FinalEnergyConsumption,Gondor,HLI_Hardcoal,Hardcoal,2040,0.4098957397115602
FinalEnergyConsumption,Gondor,HLR_Hardcoal,Hardcoal,2018,21.238562767200335
FinalEnergyConsumption,Gondor,HLR_Hardcoal,Hardcoal,2025,7.983451695047319
FinalEnergyConsumption,Gondor,HLR_Hardcoal,Hardcoal,2030,3.9849209951832387
FinalEnergyConsumption,Gondor,HLR_Hardcoal,Hardcoal,2035,1.5916041221851844
FinalEnergyConsumption,Gondor,HLR_Hardcoal,Hardcoal,2040,0.6355526277757642
FinalEnergyConsumption,Gondor,HMI_HardCoal,Hardcoal,2018,71.40964519203465
FinalEnergyConsumption,Gondor,HMI_HardCoal,Hardcoal,2025,200.56387054329042
FinalEnergyConsumption,Gondor,HMI_HardCoal,Hardcoal,2030,501.4713329540673
FinalEnergyConsumption,Gondor,HMI_HardCoal,Hardcoal,2035,482.5394547548657
FinalEnergyConsumption,Gondor,HMI_HardCoal,Hardcoal,2040,317.093098382048
FinalEnergyConsumption,Gondor,P_Coal_Hardcoal,Hardcoal,2018,118.9634060551481
FinalEnergyConsumption,Gondor,P_Coal_Hardcoal,Hardcoal,2025,75.79666307463394
FinalEnergyConsumption,Gondor,P_Coal_Hardcoal,Hardcoal,2030,51.55992684098087
FinalEnergyConsumption,Gondor,P_Coal_Hardcoal,Hardcoal,2035,36.35823604535206
FinalEnergyConsumption,Gondor,P_Coal_Hardcoal,Hardcoal,2040,30.018361969760484
FinalEnergyConsumption,Gondor,D_Gas_H2,H2,2040,11.732793908459163
FinalEnergyConsumption,Gondor,D_Gas_H2,H2,2045,7.039676345075497
FinalEnergyConsumption,Gondor,D_Gas_H2,H2,2050,29.518952735078415
FinalEnergyConsumption,Gondor,HLI_H2_Boiler,H2,2040,20.123794791941442
FinalEnergyConsumption,Gondor,HLI_H2_Boiler,H2,2045,11.60051489170697
FinalEnergyConsumption,Gondor,HLI_H2_Boiler,H2,2050,37.15622126237036
FinalEnergyConsumption,Gondor,HLR_H2_Boiler,H2,2050,86.8845737557648
FinalEnergyConsumption,Gondor,PSNG_Air_H2,H2,2040,2.0938587017903116
FinalEnergyConsumption,Gondor,PSNG_Air_H2,H2,2045,10.903588687295352
FinalEnergyConsumption,Gondor,PSNG_Air_H2,H2,2050,8.790409261522882
FinalEnergyConsumption,Gondor,PSNG_Road_H2,H2,2045,17.0826398114781
FinalEnergyConsumption,Gondor,PSNG_Road_H2,H2,2050,34.225457459801085
FinalEnergyConsumption,Gondor,X_Methanation,H2,2050,713.3861795065027
FinalEnergyConsumption,Gondor,CHP_Gas_CCGT_Natural,Gas_Natural,2018,3.7331864730683955
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Gas_Natural,2030,54.341117289652985
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Gas_Natural,2035,29.656812272812125
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Gas_Natural,2040,18.013452273478425
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Gas_Natural,2045,3.070529936016155
FinalEnergyConsumption,Gondor,HHI_DRI_EAF,Gas_Natural,2025,15.05998565125365
FinalEnergyConsumption,Gondor,HHI_DRI_EAF,Gas_Natural,2030,8.77721665093611
FinalEnergyConsumption,Gondor,HHI_DRI_EAF,Gas_Natural,2035,4.260820291805691
FinalEnergyConsumption,Gondor,HHI_DRI_EAF,Gas_Natural,2040,1.6539429412988493
FinalEnergyConsumption,Gondor,HHI_DRI_EAF,Gas_Natural,2045,0.3208554812533372
FinalEnergyConsumption,Gondor,HLI_Gas_Boiler,Gas_Natural,2018,139.19493912563826
FinalEnergyConsumption,Gondor,HLI_Gas_Boiler,Gas_Natural,2025,121.74859389570912
FinalEnergyConsumption,Gondor,HLI_Gas_Boiler,Gas_Natural,2030,118.62708560251806
FinalEnergyConsumption,Gondor,HLI_Gas_Boiler,Gas_Natural,2035,115.37842368592477
FinalEnergyConsumption,Gondor,HLI_Gas_Boiler,Gas_Natural,2040,91.11655062361865
FinalEnergyConsumption,Gondor,HLI_Gas_Boiler,Gas_Natural,2045,42.70963386488063
FinalEnergyConsumption,Gondor,HLR_Gas_Boiler,Gas_Natural,2018,848.7920025405817
FinalEnergyConsumption,Gondor,HLR_Gas_Boiler,Gas_Natural,2025,706.3139154175312
FinalEnergyConsumption,Gondor,HLR_Gas_Boiler,Gas_Natural,2030,648.413303105551
FinalEnergyConsumption,Gondor,HLR_Gas_Boiler,Gas_Natural,2035,581.6326718098064
FinalEnergyConsumption,Gondor,HLR_Gas_Boiler,Gas_Natural,2040,486.4070661886461
FinalEnergyConsumption,Gondor,HLR_Gas_Boiler,Gas_Natural,2045,354.1160646614014
FinalEnergyConsumption,Gondor,HLR_Gas_Boiler,Gas_Natural,2050,73.52263007325439
FinalEnergyConsumption,Gondor,HMI_Gas,Gas_Natural,2018,687.2447763647091
FinalEnergyConsumption,Gondor,HMI_Gas,Gas_Natural,2025,375.86386008717244
FinalEnergyConsumption,Gondor,HMI_Gas,Gas_Natural,2030,119.61109499769196
FinalEnergyConsumption,Gondor,HMI_Gas,Gas_Natural,2035,101.7208062515804
FinalEnergyConsumption,Gondor,HMI_Gas,Gas_Natural,2040,189.23386915066186
FinalEnergyConsumption,Gondor,HMI_Gas,Gas_Natural,2045,359.13948846485937
FinalEnergyConsumption,Gondor,P_Gas_CCGT,Gas_Natural,2025,128.20063765372316
FinalEnergyConsumption,Gondor,P_Gas_CCGT,Gas_Natural,2030,245.96508109601498
FinalEnergyConsumption,Gondor,P_Gas_CCGT,Gas_Natural,2035,331.31131097121823
FinalEnergyConsumption,Gondor,P_Gas_CCGT,Gas_Natural,2040,308.8715456509625
FinalEnergyConsumption,Gondor,P_Gas_CCGT,Gas_Natural,2045,119.77503237123523
FinalEnergyConsumption,Gondor,P_Nuclear,Nuclear,2018,179.69837839814522
FinalEnergyConsumption,Gondor,FRT_Rail_Conv,Oil,2018,10.884375324249245
FinalEnergyConsumption,Gondor,FRT_Rail_Conv,Oil,2025,3.7125298522115897
FinalEnergyConsumption,Gondor,FRT_Rail_Conv,Oil,2030,2.1860477704439254
FinalEnergyConsumption,Gondor,FRT_Rail_Conv,Oil,2035,1.0724565987869294
FinalEnergyConsumption,Gondor,FRT_Rail_Conv,Oil,2040,0.42082207058229115
FinalEnergyConsumption,Gondor,FRT_Road_ICE,Oil,2018,391.1417655495969
FinalEnergyConsumption,Gondor,FRT_Road_ICE,Oil,2025,404.98373099217184
FinalEnergyConsumption,Gondor,FRT_Road_ICE,Oil,2030,216.05309402426428
FinalEnergyConsumption,Gondor,FRT_Road_ICE,Oil,2035,67.84015380724388
FinalEnergyConsumption,Gondor,FRT_Road_ICE,Oil,2040,22.417084266187224
FinalEnergyConsumption,Gondor,FRT_Ship_Conv,Oil,2018,10.770799949619454
FinalEnergyConsumption,Gondor,FRT_Ship_Conv,Oil,2025,12.401665954410143
FinalEnergyConsumption,Gondor,FRT_Ship_Conv,Oil,2030,9.999895677846059
FinalEnergyConsumption,Gondor,FRT_Ship_Conv,Oil,2035,9.336383196203775
FinalEnergyConsumption,Gondor,FRT_Ship_Conv,Oil,2040,8.76830312336581
FinalEnergyConsumption,Gondor,FRT_Ship_Conv,Oil,2045,6.909838487379619
FinalEnergyConsumption,Gondor,FRT_Ship_Conv,Oil,2050,6.592749543121286
FinalEnergyConsumption,Gondor,HLI_Oil_Boiler,Oil,2018,0.0012359088054826601
FinalEnergyConsumption,Gondor,HLI_Oil_Boiler,Oil,2025,0.0032215650028542347
FinalEnergyConsumption,Gondor,HLI_Oil_Boiler,Oil,2030,0.009326317078369516
FinalEnergyConsumption,Gondor,HLI_Oil_Boiler,Oil,2035,0.022505756891915623
FinalEnergyConsumption,Gondor,HLI_Oil_Boiler,Oil,2040,0.053719323410676
FinalEnergyConsumption,Gondor,HLR_Oil_Boiler,Oil,2018,0.09320508458643854
FinalEnergyConsumption,Gondor,HLR_Oil_Boiler,Oil,2025,0.23001343417686881
FinalEnergyConsumption,Gondor,HLR_Oil_Boiler,Oil,2030,0.6309455415000146
FinalEnergyConsumption,Gondor,HLR_Oil_Boiler,Oil,2035,1.4123604532403133
FinalEnergyConsumption,Gondor,HLR_Oil_Boiler,Oil,2040,3.3465558504750836
FinalEnergyConsumption,Gondor,PSNG_Air_Conv,Oil,2018,22.49892304138876
FinalEnergyConsumption,Gondor,PSNG_Air_Conv,Oil,2025,17.942195937865257
FinalEnergyConsumption,Gondor,PSNG_Air_Conv,Oil,2030,17.21700542675833
FinalEnergyConsumption,Gondor,PSNG_Air_Conv,Oil,2035,14.653479048290869
FinalEnergyConsumption,Gondor,PSNG_Air_Conv,Oil,2040,10.564689983477532
FinalEnergyConsumption,Gondor,PSNG_Rail_Conv,Oil,2018,6.601755079489742
FinalEnergyConsumption,Gondor,PSNG_Rail_Conv,Oil,2025,1.8617151808376553
FinalEnergyConsumption,Gondor,PSNG_Road_ICE,Oil,2018,445.1565294692883
FinalEnergyConsumption,Gondor,PSNG_Road_ICE,Oil,2025,354.69395506594464
FinalEnergyConsumption,Gondor,PSNG_Road_ICE,Oil,2030,174.17987746366717
FinalEnergyConsumption,Gondor,PSNG_Road_ICE,Oil,2035,72.87425817912383
FinalEnergyConsumption,Gondor,PSNG_Road_ICE,Oil,2040,24.17576458286908
FinalEnergyConsumption,Gondor,PSNG_Road_ICE,Oil,2045,8.377461813202421
FinalEnergyConsumption,Gondor,PSNG_Road_ICE,Oil,2050,3.6696505508120802
FinalEnergyConsumption,Gondor,PSNG_Road_PHEV,Oil,2030,17.358917894138532
FinalEnergyConsumption,Gondor,PSNG_Road_PHEV,Oil,2035,20.567212885685823
FinalEnergyConsumption,Gondor,PSNG_Road_PHEV,Oil,2040,15.415411099041314
FinalEnergyConsumption,Gondor,PSNG_Road_PHEV,Oil,2045,9.168579611766786
FinalEnergyConsumption,Gondor,PSNG_Road_PHEV,Oil,2050,7.553400647562468
FinalEnergyConsumption,Gondor,D_Battery_Li-Ion,Power,2045,113.59543827070863
FinalEnergyConsumption,Gondor,D_Battery_Li-Ion,Power,2050,72.59602247642874
FinalEnergyConsumption,Gondor,FRT_Rail_Electric,Power,2018,14.939338687822312
FinalEnergyConsumption,Gondor,FRT_Rail_Electric,Power,2025,23.495612220229926
FinalEnergyConsumption,Gondor,FRT_Rail_Electric,Power,2030,26.669193955077095
FinalEnergyConsumption,Gondor,FRT_Rail_Electric,Power,2035,27.52980469026098
FinalEnergyConsumption,Gondor,FRT_Rail_Electric,Power,2040,28.710081638644127
FinalEnergyConsumption,Gondor,FRT_Rail_Electric,Power,2045,29.41659726099126
FinalEnergyConsumption,Gondor,FRT_Rail_Electric,Power,2050,20.113178922969293
FinalEnergyConsumption,Gondor,FRT_Road_OH,Power,2030,26.352055469770317
FinalEnergyConsumption,Gondor,FRT_Road_OH,Power,2035,44.62386090853723
FinalEnergyConsumption,Gondor,FRT_Road_OH,Power,2040,46.95191933567375
FinalEnergyConsumption,Gondor,FRT_Road_OH,Power,2045,46.504348996379505
FinalEnergyConsumption,Gondor,FRT_Road_OH,Power,2050,53.156837268913925
FinalEnergyConsumption,Gondor,HHI_DRI_EAF,Power,2025,2.788211876944457
FinalEnergyConsumption,Gondor,HHI_DRI_EAF,Power,2030,1.5909623059972062
FinalEnergyConsumption,Gondor,HHI_DRI_EAF,Power,2035,0.7555377451716586
FinalEnergyConsumption,Gondor,HHI_DRI_EAF,Power,2040,0.2866687221305809
FinalEnergyConsumption,Gondor,HHI_DRI_EAF,Power,2045,0.054310040131496685
FinalEnergyConsumption,Gondor,HHI_Scrap_EAF,Power,2018,13.194155803701713
FinalEnergyConsumption,Gondor,HHI_Scrap_EAF,Power,2025,15.117517808470092
FinalEnergyConsumption,Gondor,HHI_Scrap_EAF,Power,2030,30.03161134517129
FinalEnergyConsumption,Gondor,HHI_Scrap_EAF,Power,2035,99.87847859133757
FinalEnergyConsumption,Gondor,HHI_Scrap_EAF,Power,2040,118.24303611025317
FinalEnergyConsumption,Gondor,HHI_Scrap_EAF,Power,2045,152.05202684216258
FinalEnergyConsumption,Gondor,HHI_Scrap_EAF,Power,2050,135.37817882720174
FinalEnergyConsumption,Gondor,HLI_Direct_Electric,Power,2018,0.5456117332787722
FinalEnergyConsumption,Gondor,HLI_Direct_Electric,Power,2025,0.3806021570666146
FinalEnergyConsumption,Gondor,HLI_Direct_Electric,Power,2030,0.45704961301558944
FinalEnergyConsumption,Gondor,HLI_Direct_Electric,Power,2035,1.7567877512151813
FinalEnergyConsumption,Gondor,HLI_Direct_Electric,Power,2040,1.6191562275573794
FinalEnergyConsumption,Gondor,HLI_Direct_Electric,Power,2045,0.9370501661124665
FinalEnergyConsumption,Gondor,HLI_Direct_Electric,Power,2050,0.46171656053720833
FinalEnergyConsumption,Gondor,HLR_Direct_Electric,Power,2018,7.6305075024417635
FinalEnergyConsumption,Gondor,HLR_Direct_Electric,Power,2025,5.236272702712313
FinalEnergyConsumption,Gondor,HLR_Direct_Electric,Power,2030,4.68723138015973
FinalEnergyConsumption,Gondor,HLR_Direct_Electric,Power,2035,2.9257105441608435
FinalEnergyConsumption,Gondor,HLR_Direct_Electric,Power,2040,61.80980200313417
FinalEnergyConsumption,Gondor,HLR_Direct_Electric,Power,2045,34.81266935536715
FinalEnergyConsumption,Gondor,HLR_Direct_Electric,Power,2050,34.538125369659106
FinalEnergyConsumption,Gondor,HLR_Heatpump_Aerial,Power,2030,2.474849228284792
FinalEnergyConsumption,Gondor,HLR_Heatpump_Aerial,Power,2035,4.021406683883673
FinalEnergyConsumption,Gondor,HLR_Heatpump_Aerial,Power,2040,4.411712444143368
FinalEnergyConsumption,Gondor,HLR_Heatpump_Aerial,Power,2045,33.0208505182954
FinalEnergyConsumption,Gondor,HLR_Heatpump_Aerial,Power,2050,32.37928305545007
FinalEnergyConsumption,Gondor,HLR_Heatpump_Ground,Power,2045,5.161058630782984
FinalEnergyConsumption,Gondor,HLR_Heatpump_Ground,Power,2050,4.950715668041307
FinalEnergyConsumption,Gondor,HMI_Steam_Electric,Power,2018,1.242229410247167
FinalEnergyConsumption,Gondor,HMI_Steam_Electric,Power,2025,77.36583947086294
FinalEnergyConsumption,Gondor,HMI_Steam_Electric,Power,2030,66.46820711243296
FinalEnergyConsumption,Gondor,HMI_Steam_Electric,Power,2035,63.343878276003885
FinalEnergyConsumption,Gondor,HMI_Steam_Electric,Power,2040,99.5322505531464
FinalEnergyConsumption,Gondor,HMI_Steam_Electric,Power,2045,107.51200839385028
FinalEnergyConsumption,Gondor,HMI_Steam_Electric,Power,2050,101.29803818575994
FinalEnergyConsumption,Gondor,PSNG_Rail_Electric,Power,2018,8.571633617356065
FinalEnergyConsumption,Gondor,PSNG_Rail_Electric,Power,2025,13.522842899595313
FinalEnergyConsumption,Gondor,PSNG_Rail_Electric,Power,2030,14.115380327236654
FinalEnergyConsumption,Gondor,PSNG_Rail_Electric,Power,2035,16.311687209265333
FinalEnergyConsumption,Gondor,PSNG_Rail_Electric,Power,2040,14.097597943003619
FinalEnergyConsumption,Gondor,PSNG_Rail_Electric,Power,2045,14.599307109460824
FinalEnergyConsumption,Gondor,PSNG_Rail_Electric,Power,2050,17.69487227995585
FinalEnergyConsumption,Gondor,PSNG_Road_BEV,Power,2025,2.8359285843588773
FinalEnergyConsumption,Gondor,PSNG_Road_BEV,Power,2030,29.999348254728062
FinalEnergyConsumption,Gondor,PSNG_Road_BEV,Power,2035,45.468408999502664
FinalEnergyConsumption,Gondor,PSNG_Road_BEV,Power,2040,60.32713359888304
FinalEnergyConsumption,Gondor,PSNG_Road_BEV,Power,2045,48.431030827057654
FinalEnergyConsumption,Gondor,PSNG_Road_BEV,Power,2050,25.707318498538076
FinalEnergyConsumption,Gondor,PSNG_Road_PHEV,Power,2030,4.2114987656933085
FinalEnergyConsumption,Gondor,PSNG_Road_PHEV,Power,2035,4.925314113853128
FinalEnergyConsumption,Gondor,PSNG_Road_PHEV,Power,2040,3.642636331958597
FinalEnergyConsumption,Gondor,PSNG_Road_PHEV,Power,2045,2.137060206191183
FinalEnergyConsumption,Gondor,PSNG_Road_PHEV,Power,2050,1.7372199907221688
FinalEnergyConsumption,Gondor,X_Electrolysis,Power,2040,27.423247491347286
FinalEnergyConsumption,Gondor,X_Electrolysis,Power,2045,26.176529044549774
FinalEnergyConsumption,Gondor,X_Electrolysis,Power,2050,121.01219453026378
FinalEnergyConsumption,Gondor,CHP_Coal_Lignite,Lignite,2018,22.914256970518306
FinalEnergyConsumption,Gondor,CHP_Coal_Lignite,Lignite,2025,19.980273219899416
FinalEnergyConsumption,Gondor,HLI_Lignite,Lignite,2018,0.29211212792697194
FinalEnergyConsumption,Gondor,HLI_Lignite,Lignite,2025,0.20348919357571724
FinalEnergyConsumption,Gondor,HLI_Lignite,Lignite,2030,0.12288855035719047
FinalEnergyConsumption,Gondor,HLI_Lignite,Lignite,2035,0.06133934987747398
FinalEnergyConsumption,Gondor,HLI_Lignite,Lignite,2040,0.0035705203807627197
FinalEnergyConsumption,Gondor,P_Coal_Lignite,Lignite,2018,155.77178210204997
FinalEnergyConsumption,Gondor,P_Coal_Lignite,Lignite,2025,76.78358724571892
FinalEnergyConsumption,Gondor,P_Coal_Lignite,Lignite,2030,39.56217491640915
FinalEnergyConsumption,Gondor,HHI_BF_BOF,Gas_Synth,2050,2.678140579105316
FinalEnergyConsumption,Gondor,HLI_Gas_Boiler,Gas_Synth,2050,15.866393809916365
FinalEnergyConsumption,Gondor,HLR_Gas_Boiler,Gas_Synth,2050,156.48695058656554
FinalEnergyConsumption,Gondor,HMI_Gas,Gas_Synth,2050,339.3200915811982
FinalEnergyConsumption,Gondor,P_Gas_CCGT,Gas_Synth,2050,70.06870658600944
FinalEnergyConsumption,Gondor,D_Heat_HLR,Heat_Low_Residential,2045,39.7903065803569
FinalEnergyConsumption,Gondor,D_Heat_HLR,Heat_Low_Residential,2050,40.53119102590428
FinalEnergyConsumption,Gondor,D_Heat_HLI,Heat_Low_Industrial,2045,6.937711906806143
FinalEnergyConsumption,Gondor,D_Heat_HLI,Heat_Low_Industrial,2050,7.349346085631056
FinalEnergyConsumption,Gondor,FRT_Ship_Bio,Biofuel,2045,1.612880339084888
FinalEnergyConsumption,Gondor,FRT_Ship_Bio,Biofuel,2050,1.6352327003225673
FinalEnergyConsumption,Gondor,PSNG_Road_PHEV,Biofuel,2050,0.005187477698278665
FinalEnergyConsumption,Rohan,HLI_Biomass,Biomass,2018,4.427321890036737
FinalEnergyConsumption,Rohan,HLI_Biomass,Biomass,2025,4.197228472318206
FinalEnergyConsumption,Rohan,HLI_Biomass,Biomass,2030,2.842134310880685
FinalEnergyConsumption,Rohan,HLI_Biomass,Biomass,2035,1.968559486281133
FinalEnergyConsumption,Rohan,HLI_Biomass,Biomass,2040,1.3982009615385445
FinalEnergyConsumption,Rohan,HLI_Biomass,Biomass,2045,0.861466259071218
FinalEnergyConsumption,Rohan,HLI_Biomass,Biomass,2050,0.452297315552176
FinalEnergyConsumption,Rohan,HLR_Biomass,Biomass,2018,53.35545621509554
FinalEnergyConsumption,Rohan,HLR_Biomass,Biomass,2025,38.71944262833849
FinalEnergyConsumption,Rohan,HLR_Biomass,Biomass,2030,25.225548984914408
FinalEnergyConsumption,Rohan,HLR_Biomass,Biomass,2035,16.732791402602935
FinalEnergyConsumption,Rohan,HLR_Biomass,Biomass,2040,11.09200159083192
FinalEnergyConsumption,Rohan,HLR_Biomass,Biomass,2045,6.162729072191811
FinalEnergyConsumption,Rohan,HLR_Biomass,Biomass,2050,2.8628323629567376
FinalEnergyConsumption,Rohan,HMI_Biomass,Biomass,2025,94.76219097278077
FinalEnergyConsumption,Rohan,HMI_Biomass,Biomass,2030,116.17967190420488
FinalEnergyConsumption,Rohan,HMI_Biomass,Biomass,2035,122.06605245111595
FinalEnergyConsumption,Rohan,HMI_Biomass,Biomass,2040,82.52459766556622
FinalEnergyConsumption,Rohan,HMI_Biomass,Biomass,2045,135.878124782737
FinalEnergyConsumption,Rohan,HMI_Biomass,Biomass,2050,129.10038919749107
FinalEnergyConsumption,Rohan,HHI_BF_BOF,Hardcoal,2018,160.87060677081897
FinalEnergyConsumption,Rohan,HHI_BF_BOF,Hardcoal,2025,121.54578787728344
FinalEnergyConsumption,Rohan,HHI_BF_BOF,Hardcoal,2030,54.355166658382814
FinalEnergyConsumption,Rohan,HHI_BF_BOF,Hardcoal,2035,30.95825651738791
FinalEnergyConsumption,Rohan,HHI_BF_BOF,Hardcoal,2040,9.710260036566522
