Region,Sector,Technology,Mode_of_operation,Fuel,Timeslice,Type,Unit,PathwayScenario,Year,Value
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2045,-16.042747683990694
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2050,-16.681458575500006
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2030,-1.681313517902041
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2035,-3.1655008167215093
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2040,-3.9007432891392875
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2045,-34.93429176875514
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2050,-33.932674220513775
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2030,-1.1359319077694903
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2035,-2.1386810630483786
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2040,-2.635426836798437
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2045,-23.60236581275741
Gondor,Buildings,HLR_Heatpump_Aerial,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2050,-22.925651255766912
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,8,Use,PJ,Gondor_globalLimit_364,2045,-2.212254628963421
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,8,Use,PJ,Gondor_globalLimit_364,2050,-2.1496778971774675
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2045,-2.7487232274552946
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2050,-2.670971727286037
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2045,-3.6269035328349952
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2050,-3.2926328748933775
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2045,-4.172663468035135
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2050,-4.054633816631657
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2045,-3.31764829805393
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2050,-3.2238039525661226
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2045,-2.501617915475966
Gondor,Buildings,HLR_Heatpump_Ground,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2050,-2.4308561363940413
Gondor,Buildings,HLR_Gas_Boiler,3,Gas_Synth,8,Use,PJ,Gondor_globalLimit_364,2050,-563.3530221116359
Rohan,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2018,-28.934458158679384
Rohan,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2025,-33.77194318511429
Rohan,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2030,-20.16643295784676
Rohan,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2035,-10.034646071614816
Rohan,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2040,-6.650438780555839
Rohan,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2045,-4.437164931978105
Rohan,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2050,-3.624283503657029
Rohan,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2018,-32.65967205534712
Rohan,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2025,-33.77194318511429
Rohan,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2030,-20.16643295784676
Rohan,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2035,-10.034646071614816
Rohan,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2040,-6.650438780555839
Rohan,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2045,-4.437164931978105
Rohan,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2050,-3.057629499330198
Rohan,Buildings,HLR_Biomass,1,Biomass,2896,Use,PJ,Gondor_globalLimit_364,2018,-33.850351333879374
Rohan,Buildings,HLR_Biomass,1,Biomass,2896,Use,PJ,Gondor_globalLimit_364,2025,-33.77194318511429
Rohan,Buildings,HLR_Biomass,1,Biomass,2896,Use,PJ,Gondor_globalLimit_364,2030,-20.16643295784676
Rohan,Buildings,HLR_Biomass,1,Biomass,2896,Use,PJ,Gondor_globalLimit_364,2035,-10.034646071614816
Rohan,Buildings,HLR_Biomass,1,Biomass,2896,Use,PJ,Gondor_globalLimit_364,2040,-6.650438780555839
Rohan,Buildings,HLR_Biomass,1,Biomass,4340,Use,PJ,Gondor_globalLimit_364,2035,-0.030172619681679117
Rohan,Buildings,HLR_Biomass,1,Biomass,4340,Use,PJ,Gondor_globalLimit_364,2040,-0.028573043659878672
Rohan,Buildings,HLR_Biomass,1,Biomass,5784,Use,PJ,Gondor_globalLimit_364,2018,-28.934458158679377
Rohan,Buildings,HLR_Biomass,1,Biomass,5784,Use,PJ,Gondor_globalLimit_364,2025,-10.420279766010182
Rohan,Buildings,HLR_Biomass,1,Biomass,5784,Use,PJ,Gondor_globalLimit_364,2035,-10.034646071614816
Rohan,Buildings,HLR_Biomass,1,Biomass,5784,Use,PJ,Gondor_globalLimit_364,2040,-6.650438780555839
Rohan,Buildings,HLR_Biomass,1,Biomass,5784,Use,PJ,Gondor_globalLimit_364,2045,-4.437164931978105
Rohan,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2018,-33.850351333879374
Rohan,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2025,-13.826942070332752
Rohan,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2030,-10.146244514304854
Rohan,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2035,-10.034646071614816
Rohan,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2040,-6.650438780555842
Rohan,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2045,-4.437164931978102
Rohan,Buildings,HLR_Biomass,1,Biomass,8672,Use,PJ,Gondor_globalLimit_364,2018,-33.850351333879374
Rohan,Buildings,HLR_Biomass,1,Biomass,8672,Use,PJ,Gondor_globalLimit_364,2025,-13.826942070332752
Rohan,Buildings,HLR_Biomass,1,Biomass,8672,Use,PJ,Gondor_globalLimit_364,2030,-20.16643295784676
Rohan,Buildings,HLR_Biomass,1,Biomass,8672,Use,PJ,Gondor_globalLimit_364,2035,-10.034646071614816
Rohan,Buildings,HLR_Biomass,1,Biomass,8672,Use,PJ,Gondor_globalLimit_364,2040,-6.650438780555839
Rohan,Buildings,HLR_Biomass,1,Biomass,8672,Use,PJ,Gondor_globalLimit_364,2045,-4.437164931978105
Rohan,Buildings,HLR_Biomass,1,Biomass,8672,Use,PJ,Gondor_globalLimit_364,2050,-3.624283503657029
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,8,Use,PJ,Gondor_globalLimit_364,2018,-6.3186698518603315
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,8,Use,PJ,Gondor_globalLimit_364,2025,-0.3014811325080237
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,8,Use,PJ,Gondor_globalLimit_364,2030,-0.18101649577236953
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,8,Use,PJ,Gondor_globalLimit_364,2035,-0.09035369149934787
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,8,Use,PJ,Gondor_globalLimit_364,2040,-0.03640567498778047
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,1452,Use,PJ,Gondor_globalLimit_364,2018,-6.3186698518603315
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,1452,Use,PJ,Gondor_globalLimit_364,2025,-0.3014811325080237
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,1452,Use,PJ,Gondor_globalLimit_364,2030,-0.18101649577236953
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,1452,Use,PJ,Gondor_globalLimit_364,2035,-0.09035369149934787
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,1452,Use,PJ,Gondor_globalLimit_364,2040,-0.03640567498778047
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,2896,Use,PJ,Gondor_globalLimit_364,2018,-6.3186698518603315
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,2896,Use,PJ,Gondor_globalLimit_364,2025,-0.3014811325080237
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,2896,Use,PJ,Gondor_globalLimit_364,2030,-0.18101649577236953
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,2896,Use,PJ,Gondor_globalLimit_364,2035,-0.09035369149934787
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,4340,Use,PJ,Gondor_globalLimit_364,2018,-0.04022890854282519
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,5784,Use,PJ,Gondor_globalLimit_364,2018,-6.3186698518603315
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,5784,Use,PJ,Gondor_globalLimit_364,2025,-0.3014811325080237
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,7228,Use,PJ,Gondor_globalLimit_364,2018,-6.3186698518603315
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,7228,Use,PJ,Gondor_globalLimit_364,2025,-0.3014811325080237
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,7228,Use,PJ,Gondor_globalLimit_364,2030,-0.18101649577236953
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,7228,Use,PJ,Gondor_globalLimit_364,2035,-0.09035369149934787
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,7228,Use,PJ,Gondor_globalLimit_364,2040,-0.03640567498778047
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,8672,Use,PJ,Gondor_globalLimit_364,2018,-6.3186698518603315
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,8672,Use,PJ,Gondor_globalLimit_364,2025,-0.3014811325080237
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,8672,Use,PJ,Gondor_globalLimit_364,2030,-0.18101649577236953
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,8672,Use,PJ,Gondor_globalLimit_364,2035,-0.09035369149934787
Rohan,Buildings,HLR_Hardcoal,1,Hardcoal,8672,Use,PJ,Gondor_globalLimit_364,2040,-0.03640567498778047
Rohan,Buildings,HLR_H2_Boiler,1,H2,8,Use,PJ,Gondor_globalLimit_364,2050,-11.173933881876058
Rohan,Buildings,HLR_H2_Boiler,1,H2,1452,Use,PJ,Gondor_globalLimit_364,2050,-11.173933881876058
Rohan,Buildings,HLR_H2_Boiler,1,H2,8672,Use,PJ,Gondor_globalLimit_364,2050,-11.173933881876058
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8,Use,PJ,Gondor_globalLimit_364,2018,-640.8226226985182
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8,Use,PJ,Gondor_globalLimit_364,2025,-559.8125346465642
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8,Use,PJ,Gondor_globalLimit_364,2030,-510.39457009946545
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8,Use,PJ,Gondor_globalLimit_364,2035,-491.95875340165514
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8,Use,PJ,Gondor_globalLimit_364,2040,-454.8001352388718
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8,Use,PJ,Gondor_globalLimit_364,2045,-220.31430135809424
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8,Use,PJ,Gondor_globalLimit_364,2050,-99.18549731664388
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,1452,Use,PJ,Gondor_globalLimit_364,2018,-317.310378193683
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,1452,Use,PJ,Gondor_globalLimit_364,2025,-267.58476629801993
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,1452,Use,PJ,Gondor_globalLimit_364,2030,-237.69371249486503
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,1452,Use,PJ,Gondor_globalLimit_364,2035,-233.42023693283866
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,1452,Use,PJ,Gondor_globalLimit_364,2040,-211.25150939557318
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,1452,Use,PJ,Gondor_globalLimit_364,2045,-40.161165525472946
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,2896,Use,PJ,Gondor_globalLimit_364,2018,-94.14797086773876
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,2896,Use,PJ,Gondor_globalLimit_364,2025,-20.39500207519005
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,2896,Use,PJ,Gondor_globalLimit_364,2030,-24.7211993265881
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,2896,Use,PJ,Gondor_globalLimit_364,2035,-24.15883810662667
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,5784,Use,PJ,Gondor_globalLimit_364,2018,-1.002090735076316
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,7228,Use,PJ,Gondor_globalLimit_364,2018,-145.9295897669782
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,7228,Use,PJ,Gondor_globalLimit_364,2025,-136.8911488295389
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,7228,Use,PJ,Gondor_globalLimit_364,2030,-146.93918382235367
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,7228,Use,PJ,Gondor_globalLimit_364,2035,-126.78651466167574
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,7228,Use,PJ,Gondor_globalLimit_364,2040,-111.85344064449544
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8672,Use,PJ,Gondor_globalLimit_364,2018,-427.19366105983397
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8672,Use,PJ,Gondor_globalLimit_364,2025,-395.1828252644683
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8672,Use,PJ,Gondor_globalLimit_364,2030,-369.97808015059127
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8672,Use,PJ,Gondor_globalLimit_364,2035,-350.2092312867772
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8672,Use,PJ,Gondor_globalLimit_364,2040,-320.9947747624034
Rohan,Buildings,HLR_Gas_Boiler,1,Gas_Natural,8672,Use,PJ,Gondor_globalLimit_364,2045,-69.68760327439996
Rohan,Buildings,HLR_Oil_Boiler,1,Oil,8,Use,PJ,Gondor_globalLimit_364,2018,-0.10103345969554038
Rohan,Buildings,HLR_Oil_Boiler,1,Oil,8,Use,PJ,Gondor_globalLimit_364,2025,-0.27639544282826756
Rohan,Buildings,HLR_Oil_Boiler,1,Oil,8,Use,PJ,Gondor_globalLimit_364,2030,-0.7746554113487238
Rohan,Buildings,HLR_Oil_Boiler,1,Oil,8,Use,PJ,Gondor_globalLimit_364,2035,-1.842174885299644
Rohan,Buildings,HLR_Oil_Boiler,1,Oil,8,Use,PJ,Gondor_globalLimit_364,2040,-4.378008801249997
Rohan,Buildings,HLR_Direct_Electric,1,Power,8,Use,PJ,Gondor_globalLimit_364,2030,-14.146537029704854
Rohan,Buildings,HLR_Direct_Electric,1,Power,8,Use,PJ,Gondor_globalLimit_364,2035,-7.03706852367911
Rohan,Buildings,HLR_Direct_Electric,1,Power,8,Use,PJ,Gondor_globalLimit_364,2040,-5.3291144207870325
Rohan,Buildings,HLR_Direct_Electric,1,Power,8,Use,PJ,Gondor_globalLimit_364,2050,-5.341798782631815
Rohan,Buildings,HLR_Direct_Electric,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2030,-14.146537029704854
Rohan,Buildings,HLR_Direct_Electric,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2035,-7.03706852367911
Rohan,Buildings,HLR_Direct_Electric,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2040,-5.3291144207870325
Rohan,Buildings,HLR_Direct_Electric,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2045,-5.9231635217183065
Rohan,Buildings,HLR_Direct_Electric,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2050,-5.341798782631815
Rohan,Buildings,HLR_Direct_Electric,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2025,-23.70525488210456
Rohan,Buildings,HLR_Direct_Electric,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2030,-14.146537029704854
Rohan,Buildings,HLR_Direct_Electric,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2035,-7.03706852367911
Rohan,Buildings,HLR_Direct_Electric,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2040,-5.329114420787035
Rohan,Buildings,HLR_Direct_Electric,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2018,-34.54503898705441
Rohan,Buildings,HLR_Direct_Electric,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2025,-5.801374275941032
Rohan,Buildings,HLR_Direct_Electric,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2018,-34.54503898705441
Rohan,Buildings,HLR_Direct_Electric,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2025,-23.70525488210456
Rohan,Buildings,HLR_Direct_Electric,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2035,-4.010005221863128
Rohan,Buildings,HLR_Direct_Electric,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2018,-34.54503898705441
Rohan,Buildings,HLR_Direct_Electric,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2025,-21.272759895184183
Rohan,Buildings,HLR_Direct_Electric,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2030,-6.056756767521468
Rohan,Buildings,HLR_Direct_Electric,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2035,-7.03706852367911
Rohan,Buildings,HLR_Direct_Electric,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2040,-5.3291144207870325
Rohan,Buildings,HLR_Direct_Electric,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2045,-5.92316352171831
Rohan,Buildings,HLR_Direct_Electric,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2050,-5.341798782631815
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8,Use,PJ,Gondor_globalLimit_364,2025,-6.670178272657306
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8,Use,PJ,Gondor_globalLimit_364,2030,-8.050020360604975
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8,Use,PJ,Gondor_globalLimit_364,2035,-9.61684842399837
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8,Use,PJ,Gondor_globalLimit_364,2040,-12.841111246299413
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8,Use,PJ,Gondor_globalLimit_364,2045,-52.316594847448904
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8,Use,PJ,Gondor_globalLimit_364,2050,-54.28383461632687
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2025,-6.751270965007137
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2030,-8.14788848313903
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2035,-9.733765258713127
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2040,-12.997227056276294
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2045,-52.95263384930676
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,1452,Use,PJ,Gondor_globalLimit_364,2050,-54.94379033567486
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2025,-12.353537020766327
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2030,-14.909080458960243
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2035,-17.810932207908298
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2040,-23.782444289265054
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2045,-24.41854031685558
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,2896,Use,PJ,Gondor_globalLimit_364,2050,-22.14453359227846
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,4340,Use,PJ,Gondor_globalLimit_364,2025,-0.009075395960120159
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,4340,Use,PJ,Gondor_globalLimit_364,2030,-0.008188205707596229
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2025,-13.9310175068041
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2030,-16.81289014919242
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2035,-13.005523810955228
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2040,-12.719444476667784
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2045,-27.309353661752475
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,5784,Use,PJ,Gondor_globalLimit_364,2050,-32.015438922905275
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2025,-7.07005546010311
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2030,-8.532619081223245
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2035,-10.19337848701707
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2040,-13.61093586551506
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2045,-55.45297470855347
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,7228,Use,PJ,Gondor_globalLimit_364,2050,-57.53815050157567
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2025,-7.351520307763568
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2030,-8.87230981538987
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2035,-10.59918544838874
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2040,-14.152798657330779
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2045,-57.66060421962869
Rohan,Buildings,HLR_Heatpump_Aerial,1,Power,8672,Use,PJ,Gondor_globalLimit_364,2050,-59.82879261279812
Rohan,Buildings,HLR_Gas_Boiler,3,Gas_Synth,8,Use,PJ,Gondor_globalLimit_364,2050,-37.99425038915653
Harad,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2018,-20.66135237950642
Harad,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2025,-34.623923976655014
Harad,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2030,-20.6747649586363
Harad,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2035,-10.28758776563979
Harad,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2040,-4.095341992573408
Harad,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2045,-1.9706452255775742
Harad,Buildings,HLR_Biomass,1,Biomass,8,Use,PJ,Gondor_globalLimit_364,2050,-1.1496901360871827
Harad,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2018,-20.66135237950642
Harad,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2025,-23.44162578367095
Harad,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2030,-19.982468120985047
Harad,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2035,-10.28758776563979
Harad,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2040,-4.095341992573408
Harad,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2045,-1.9706452255775795
Harad,Buildings,HLR_Biomass,1,Biomass,1452,Use,PJ,Gondor_globalLimit_364,2050,-0.9995665332253211
Harad,Buildings,HLR_Biomass,1,Biomass,2896,Use,PJ,Gondor_globalLimit_364,2018,-12.621596569501463
Harad,Buildings,HLR_Biomass,1,Biomass,2896,Use,PJ,Gondor_globalLimit_364,2040,-0.8494403086226672
Harad,Buildings,HLR_Biomass,1,Biomass,2896,Use,PJ,Gondor_globalLimit_364,2045,-1.9706452255775744
Harad,Buildings,HLR_Biomass,1,Biomass,5784,Use,PJ,Gondor_globalLimit_364,2018,-4.430822252279014
Harad,Buildings,HLR_Biomass,1,Biomass,5784,Use,PJ,Gondor_globalLimit_364,2040,-3.330095820501627
Harad,Buildings,HLR_Biomass,1,Biomass,5784,Use,PJ,Gondor_globalLimit_364,2045,-1.9706452255775742
Harad,Buildings,HLR_Biomass,1,Biomass,5784,Use,PJ,Gondor_globalLimit_364,2050,-1.1496901360871827
Harad,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2018,-20.661352379506408
Harad,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2025,-12.263468663444998
Harad,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2030,-5.0668296737997895
Harad,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2040,-4.095341992573408
Harad,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2045,-1.9706452255775695
Harad,Buildings,HLR_Biomass,1,Biomass,7228,Use,PJ,Gondor_globalLimit_364,2050,-1.1496901360871827
