Region,Sector,Technology,Fuel,Type,Unit,PathwayScenario,Year,Value
DolAmroth,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2045,-1.1150137176236044
DolAmroth,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2050,-1.0570358799049333
DolAmroth,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-4.350260237728167
DolAmroth,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-3.8546645801884116
DolAmroth,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-3.082388448310384
DolAmroth,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-2.9513656762451923
DolAmroth,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-0.7090633320019029
DolAmroth,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-3.7821533938007073
DolAmroth,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-1.0732358268591775
DolAmroth,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-0.7393528222763696
DolAmroth,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-0.35922873436043357
DolAmroth,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-0.13955280344806842
DolAmroth,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2018,-135.11437999728201
DolAmroth,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2025,-108.05283538489404
DolAmroth,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2030,-53.096121001322494
DolAmroth,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2035,-28.389562969888747
DolAmroth,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2040,-13.358182586154117
DolAmroth,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2045,-5.3977248047044375
DolAmroth,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2050,-0.12466533109585666
DolAmroth,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2030,-5.201718501974234
DolAmroth,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2035,-3.6090166547843663
DolAmroth,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2040,-5.523821868349051
DolAmroth,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2045,-4.88949139018972
DolAmroth,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2050,-2.7081677113996285
DolAmroth,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2018,-9.733706206297967
DolAmroth,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2025,-14.201652560580397
DolAmroth,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2030,-14.56848361098758
DolAmroth,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2035,-14.304613461308886
DolAmroth,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2040,-14.403309672175014
DolAmroth,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2045,-15.419326954431115
DolAmroth,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2050,-12.147379965242393
DolAmroth,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2030,-7.783013468755535
DolAmroth,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2035,-13.588374437646634
DolAmroth,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2040,-14.302073815053296
DolAmroth,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2045,-13.284169196063761
DolAmroth,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2050,-15.582691931417884
DolAmroth,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2018,-4.910699168016576
DolAmroth,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2025,-6.346039282829846
DolAmroth,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2030,-6.63104556953698
DolAmroth,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2035,-7.213407309903875
DolAmroth,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2040,-7.206855766657225
DolAmroth,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2045,-7.2206354386065845
DolAmroth,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2050,-7.37912409763757
DolAmroth,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2025,-0.8795494132155132
DolAmroth,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2030,-9.006714585784033
DolAmroth,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2035,-13.721368332390496
DolAmroth,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2040,-15.603301802227003
DolAmroth,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2045,-12.004982103189446
DolAmroth,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2050,-5.792816936098322
DolAmroth,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2030,-1.2620044166431437
DolAmroth,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2035,-0.8642658957116982
DolAmroth,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2040,-1.3052700378627606
DolAmroth,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2045,-1.139668075203124
DolAmroth,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2050,-0.6224288198416934
DolAmroth,Transportation,FRT_Ship_Bio,Biofuel,Use,PJ,Gondor_globalLimit_364,2050,-0.0774027200091974
Gondor,Transportation,PSNG_Air_H2,H2,Use,PJ,Gondor_globalLimit_364,2040,-7.537891326445122
Gondor,Transportation,PSNG_Air_H2,H2,Use,PJ,Gondor_globalLimit_364,2045,-39.25291927426328
Gondor,Transportation,PSNG_Air_H2,H2,Use,PJ,Gondor_globalLimit_364,2050,-31.64547334148237
Gondor,Transportation,PSNG_Road_H2,H2,Use,PJ,Gondor_globalLimit_364,2045,-61.49750332132115
Gondor,Transportation,PSNG_Road_H2,H2,Use,PJ,Gondor_globalLimit_364,2050,-123.2116468552839
Gondor,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-39.183751167297295
Gondor,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-13.365107467961725
Gondor,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-7.869771973598131
Gondor,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-3.860843755632947
Gondor,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-1.514959454096248
Gondor,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2018,-1408.110355978549
Gondor,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2025,-1457.9414315718188
Gondor,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2030,-777.7911384873515
Gondor,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2035,-244.22455370607798
Gondor,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2040,-80.70150335827401
Gondor,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-38.77487981863003
Gondor,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-44.64599743587651
Gondor,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-35.9996244402458
Gondor,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-33.61097950633359
Gondor,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-31.565891244116912
Gondor,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2045,-24.875418554566625
Gondor,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2050,-23.733898355236622
Gondor,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-80.99612294899954
Gondor,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-64.59190537631493
Gondor,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-61.98121953632998
Gondor,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-52.75252457384713
Gondor,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-38.03288394051911
Gondor,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-23.766318286163067
Gondor,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-6.702174651015559
Gondor,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2018,-1602.5635060894379
Gondor,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2025,-1276.8982382374004
Gondor,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2030,-627.047558869202
Gondor,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2035,-262.3473294448458
Gondor,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2040,-87.03275249832869
Gondor,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2045,-30.158862527528715
Gondor,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2050,-13.210741982923489
Gondor,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2030,-62.49210441889873
Gondor,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2035,-74.04196638846896
Gondor,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2040,-55.495479956548735
Gondor,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2045,-33.00688660236043
Gondor,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2050,-27.192242331224882
Gondor,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2018,-53.78161927616033
Gondor,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2025,-84.58420399282775
Gondor,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2030,-96.00909823827757
Gondor,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2035,-99.10729688493952
Gondor,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2040,-103.35629389911885
Gondor,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2045,-105.89975013956854
Gondor,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2050,-72.40744412268945
Gondor,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2030,-94.86739969117313
Gondor,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2035,-160.64589927073408
Gondor,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2040,-169.0269096084255
Gondor,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2045,-167.41565638696625
Gondor,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2050,-191.36461416809016
Gondor,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2018,-30.85788102248183
Gondor,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2025,-48.68223443854313
Gondor,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2030,-50.81536917805196
Gondor,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2035,-58.722073953355206
Gondor,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2040,-50.751352594813035
Gondor,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2045,-52.55750559405896
Gondor,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2050,-63.701540207841056
Gondor,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2025,-10.209342903691958
Gondor,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2030,-107.99765371702102
Gondor,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2035,-163.68627239820958
Gondor,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2040,-217.17768095597893
Gondor,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2045,-174.35171097740755
Gondor,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2050,-92.54634659473706
Gondor,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2030,-15.161395556495908
Gondor,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2035,-17.73113080987126
Gondor,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2040,-13.113490795050954
Gondor,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2045,-7.693416742288261
Gondor,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2050,-6.253991966599808
Gondor,Transportation,FRT_Ship_Bio,Biofuel,Use,PJ,Gondor_globalLimit_364,2045,-5.806369220705598
Gondor,Transportation,FRT_Ship_Bio,Biofuel,Use,PJ,Gondor_globalLimit_364,2050,-5.886837721161243
Gondor,Transportation,PSNG_Road_PHEV,Biofuel,Use,PJ,Gondor_globalLimit_364,2050,-0.018674919713803195
Rohan,Transportation,PSNG_Air_H2,H2,Use,PJ,Gondor_globalLimit_364,2040,-25.392749846595567
Rohan,Transportation,PSNG_Air_H2,H2,Use,PJ,Gondor_globalLimit_364,2045,-30.50168477428882
Rohan,Transportation,PSNG_Air_H2,H2,Use,PJ,Gondor_globalLimit_364,2050,-24.59027940446532
Rohan,Transportation,PSNG_Road_H2,H2,Use,PJ,Gondor_globalLimit_364,2045,-46.51689691648382
Rohan,Transportation,PSNG_Road_H2,H2,Use,PJ,Gondor_globalLimit_364,2050,-99.80845066401923
Rohan,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-15.642229199352848
Rohan,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-18.420190729722034
Rohan,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-10.446449033969467
Rohan,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-24.06299571914998
Rohan,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-20.78934496746183
Rohan,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2045,-20.396481950559178
Rohan,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2050,-22.20833018274038
Rohan,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2018,-952.2980481886005
Rohan,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2025,-1010.2444235686926
Rohan,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2030,-532.2356621274188
Rohan,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2035,-179.7135922175836
Rohan,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2040,-62.69976881793078
Rohan,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-7.9464420791659265
Rohan,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-9.843957090215373
Rohan,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-8.104145333050246
Rohan,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-6.845808178062547
Rohan,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-6.8074615406894665
Rohan,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2045,-5.254399752108015
Rohan,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2050,-4.555626418835953
Rohan,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-62.93845797476106
Rohan,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-50.19147551786825
Rohan,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-48.16282852783096
Rohan,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-40.99162317984362
Rohan,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-10.771475221732727
Rohan,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-22.571683505440625
Rohan,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-7.302028886030013
Rohan,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-4.412388921504749
Rohan,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-2.1438436968401215
Rohan,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-0.8328267803682412
Rohan,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2018,-1216.320288140854
Rohan,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2025,-968.3510896367462
Rohan,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2030,-476.8464195663066
Rohan,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2035,-198.88288214147542
Rohan,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2040,-65.87264835983922
Rohan,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2045,-22.71420682213041
Rohan,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2050,-9.94885184345476
Rohan,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2030,-46.84056405284995
Rohan,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2035,-56.02069567604736
Rohan,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2040,-41.964228477063
Rohan,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2045,-24.913649569254552
Rohan,Transportation,PSNG_Road_PHEV,Oil,Use,PJ,Gondor_globalLimit_364,2050,-20.573829371030236
Rohan,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2018,-23.273905048752752
Rohan,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2025,-28.38435034460664
Rohan,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2030,-34.46051476637885
Rohan,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2035,-30.527160299737897
Rohan,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2040,-31.75888178540703
Rohan,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2045,-29.244981642368455
Rohan,Transportation,FRT_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2050,-16.45703055206853
Rohan,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2030,-68.76354130548901
Rohan,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2035,-109.96539644183581
Rohan,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2040,-119.10777907620579
Rohan,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2045,-124.0288266197232
Rohan,Transportation,FRT_Road_OH,Power,Use,PJ,Gondor_globalLimit_364,2050,-129.87767591683144
Rohan,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2018,-29.306782636733367
Rohan,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2025,-43.19564913669702
Rohan,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2030,-43.28511684775362
Rohan,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2035,-50.19090688973081
Rohan,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2040,-44.44398578085672
Rohan,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2045,-45.99401755059467
Rohan,Transportation,PSNG_Rail_Electric,Power,Use,PJ,Gondor_globalLimit_364,2050,-46.846290752495754
Rohan,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2025,-7.7325196896575035
Rohan,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2030,-81.81328391833192
Rohan,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2035,-124.02642016352725
Rohan,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2040,-164.7319058751492
Rohan,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2045,-132.3264070217258
Rohan,Transportation,PSNG_Road_BEV,Power,Use,PJ,Gondor_globalLimit_364,2050,-70.74924839122147
Rohan,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2030,-11.364128737515736
Rohan,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2035,-13.41550382225775
Rohan,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2040,-9.91607828756949
Rohan,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2045,-5.8070029753699535
Rohan,Transportation,PSNG_Road_PHEV,Power,Use,PJ,Gondor_globalLimit_364,2050,-4.7285639959190275
Harad,Transportation,PSNG_Air_H2,H2,Use,PJ,Gondor_globalLimit_364,2040,-28.475549046466316
Harad,Transportation,PSNG_Air_H2,H2,Use,PJ,Gondor_globalLimit_364,2045,-25.195645412016045
Harad,Transportation,PSNG_Air_H2,H2,Use,PJ,Gondor_globalLimit_364,2050,-19.50007832158788
Harad,Transportation,PSNG_Road_H2,H2,Use,PJ,Gondor_globalLimit_364,2045,-54.481814850927705
Harad,Transportation,PSNG_Road_H2,H2,Use,PJ,Gondor_globalLimit_364,2050,-95.25989135853916
Harad,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-10.133865405837824
Harad,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-3.456538941233675
Harad,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-2.035311169202124
Harad,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-0.9985050575799596
Harad,Transportation,FRT_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-0.3918036049267094
Harad,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2018,-752.9943657451349
Harad,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2025,-801.0956368943323
Harad,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2030,-429.76287401450895
Harad,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2035,-144.1147611624581
Harad,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2040,-50.34202486515455
Harad,Transportation,FRT_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2045,-3.0258138655098508
Harad,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-1.458635838502107
Harad,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-2.5476298052840676
Harad,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-0.8608761437869996
Harad,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-0.772676615130157
Harad,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-0.1808648751759831
Harad,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2045,-0.12235440484959426
Harad,Transportation,FRT_Ship_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2050,-0.11970907956209584
Harad,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-49.91016327065206
Harad,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2025,-44.22423672089858
Harad,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2030,-37.13217771519755
Harad,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2035,-35.55380401614939
Harad,Transportation,PSNG_Air_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2040,-2.517176504086547
Harad,Transportation,PSNG_Rail_Conv,Oil,Use,PJ,Gondor_globalLimit_364,2018,-14.238105684908074
Harad,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2018,-1277.4431348700605
Harad,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2025,-1019.0284783208245
Harad,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2030,-498.45646839321404
Harad,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2035,-209.47239436791466
Harad,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2040,-69.64929955392746
Harad,Transportation,PSNG_Road_ICE,Oil,Use,PJ,Gondor_globalLimit_364,2045,-24.30192875156442
