Region,Technology,Fuel,Mode_of_operation,Year,Value,Variable
Rohan,A_Rooftop_Commercial,Area_Rooftop_Commercial,1,2040,0.0020720385298448685,Capex
Harad,A_Rooftop_Commercial,Area_Rooftop_Commercial,1,2040,0.0020720385298448685,Capex
Mordor,A_Rooftop_Commercial,Area_Rooftop_Commercial,1,2040,0.0020720385298448685,Capex
DolAmroth,A_Rooftop_Residential,Area_Rooftop_Residential,1,2040,0.0020720385298448685,Capex
Gondor,A_Rooftop_Residential,Area_Rooftop_Residential,1,2040,0.0020720385298448685,Capex
Rohan,A_Rooftop_Residential,Area_Rooftop_Residential,1,2040,0.0020720385298448685,Capex
Harad,A_Rooftop_Residential,Area_Rooftop_Residential,1,2040,0.0020720385298448685,Capex
Mordor,A_Rooftop_Residential,Area_Rooftop_Residential,1,2040,0.0020720385298448685,Capex
DolAmroth,RES_Grass,Biomass,1,2040,0.0017261921185486749,Capex
Gondor,RES_Grass,Biomass,1,2040,0.0017261921185486749,Capex
Rohan,RES_Grass,Biomass,1,2040,0.0017261921185486749,Capex
Harad,RES_Grass,Biomass,1,2040,0.0017261921185486749,Capex
Mordor,RES_Grass,Biomass,1,2040,0.0017261921185486749,Capex
DolAmroth,RES_Paper_Cardboard,Biomass,1,2040,0.0017261921185486749,Capex
Gondor,RES_Paper_Cardboard,Biomass,1,2040,0.0017261921185486749,Capex
Rohan,RES_Paper_Cardboard,Biomass,1,2040,0.0017261921185486749,Capex
Harad,RES_Paper_Cardboard,Biomass,1,2040,0.0017261921185486749,Capex
Mordor,RES_Paper_Cardboard,Biomass,1,2040,0.0017261921185486749,Capex
DolAmroth,RES_Residues,Biomass,1,2040,0.0017261921185486749,Capex
Gondor,RES_Residues,Biomass,1,2040,0.0017261921185486749,Capex
Rohan,RES_Residues,Biomass,1,2040,0.0017261921185486749,Capex
Harad,RES_Residues,Biomass,1,2040,0.0017261921185486749,Capex
Mordor,RES_Residues,Biomass,1,2040,0.0017261921185486749,Capex
DolAmroth,RES_Roundwood,Biomass,1,2040,0.0017261921185486749,Capex
Gondor,RES_Roundwood,Biomass,1,2040,0.0017261921185486749,Capex
Rohan,RES_Roundwood,Biomass,1,2040,0.0017261921185486749,Capex
Harad,RES_Roundwood,Biomass,1,2040,0.0017261921185486749,Capex
Mordor,RES_Roundwood,Biomass,1,2040,0.0017261921185486749,Capex
DolAmroth,RES_Wood,Biomass,1,2040,0.0017261921185486749,Capex
Gondor,RES_Wood,Biomass,1,2040,0.0017261921185486749,Capex
Rohan,RES_Wood,Biomass,1,2040,0.0017261921185486749,Capex
Harad,RES_Wood,Biomass,1,2040,0.0017261921185486749,Capex
Mordor,RES_Wood,Biomass,1,2040,0.0017261921185486749,Capex
DolAmroth,R_Coal_Hardcoal,Hardcoal,1,2040,6.879802016012651e-5,Capex
Gondor,R_Coal_Hardcoal,Hardcoal,1,2040,6.879802016012651e-5,Capex
Rohan,R_Coal_Hardcoal,Hardcoal,1,2040,6.879802016012651e-5,Capex
Harad,R_Coal_Hardcoal,Hardcoal,1,2040,6.879802016012651e-5,Capex
Mordor,R_Coal_Hardcoal,Hardcoal,1,2040,6.879802016012651e-5,Capex
DolAmroth,Z_Import_Hardcoal,Hardcoal,1,2040,0.0005846976277981959,Capex
Gondor,Z_Import_Hardcoal,Hardcoal,1,2040,0.0005846976277981959,Capex
Rohan,Z_Import_Hardcoal,Hardcoal,1,2040,0.0005846976277981959,Capex
Harad,Z_Import_Hardcoal,Hardcoal,1,2040,0.0005846976277981959,Capex
Mordor,Z_Import_Hardcoal,Hardcoal,1,2040,0.0005846976277981959,Capex
DolAmroth,X_Electrolysis,H2,1,2040,2.0737488765170524,Capex
Gondor,X_Electrolysis,H2,1,2040,2.0737488765170524,Capex
Rohan,X_Electrolysis,H2,1,2040,2.0737488765170524,Capex
Harad,X_Electrolysis,H2,1,2040,2.0737488765170524,Capex
Mordor,X_Electrolysis,H2,1,2040,2.0737488765170524,Capex
DolAmroth,X_SMR,H2,1,2040,4.487885924714329,Capex
Gondor,X_SMR,H2,1,2040,4.487885924714329,Capex
Rohan,X_SMR,H2,1,2040,4.487885924714329,Capex
Harad,X_SMR,H2,1,2040,4.487885924714329,Capex
Mordor,X_SMR,H2,1,2040,4.487885924714329,Capex
DolAmroth,Z_Import_H2,H2,1,2040,0.0005846976277981959,Capex
Gondor,Z_Import_H2,H2,1,2040,0.0005846976277981959,Capex
Rohan,Z_Import_H2,H2,1,2040,0.0005846976277981959,Capex
Harad,Z_Import_H2,H2,1,2040,0.0005846976277981959,Capex
Mordor,Z_Import_H2,H2,1,2040,0.0005846976277981959,Capex
DolAmroth,R_Gas,Gas_Natural,1,2040,6.879802016012651e-5,Capex
Gondor,R_Gas,Gas_Natural,1,2040,6.879802016012651e-5,Capex
Rohan,R_Gas,Gas_Natural,1,2040,6.879802016012651e-5,Capex
Harad,R_Gas,Gas_Natural,1,2040,6.879802016012651e-5,Capex
Mordor,R_Gas,Gas_Natural,1,2040,6.879802016012651e-5,Capex
DolAmroth,X_Gasifier,Gas_Natural,1,2040,6.367257421706051e-5,Capex
Gondor,X_Gasifier,Gas_Natural,1,2040,6.367257421706051e-5,Capex
Rohan,X_Gasifier,Gas_Natural,1,2040,6.367257421706051e-5,Capex
Harad,X_Gasifier,Gas_Natural,1,2040,6.367257421706051e-5,Capex
Mordor,X_Gasifier,Gas_Natural,1,2040,6.367257421706051e-5,Capex
DolAmroth,Z_Import_Gas,Gas_Natural,1,2040,0.0005846976277981959,Capex
Gondor,Z_Import_Gas,Gas_Natural,1,2040,0.0005846976277981959,Capex
Rohan,Z_Import_Gas,Gas_Natural,1,2040,0.0005846976277981959,Capex
Harad,Z_Import_Gas,Gas_Natural,1,2040,0.0005846976277981959,Capex
Mordor,Z_Import_Gas,Gas_Natural,1,2040,0.0005846976277981959,Capex
DolAmroth,R_Nuclear,Nuclear,1,2040,6.879802016012651e-5,Capex
Gondor,R_Nuclear,Nuclear,1,2040,6.879802016012651e-5,Capex
Rohan,R_Nuclear,Nuclear,1,2040,6.879802016012651e-5,Capex
Harad,R_Nuclear,Nuclear,1,2040,6.879802016012651e-5,Capex
Mordor,R_Nuclear,Nuclear,1,2040,6.879802016012651e-5,Capex
DolAmroth,R_Oil,Oil,1,2040,6.879802016012651e-5,Capex
Gondor,R_Oil,Oil,1,2040,6.879802016012651e-5,Capex
Rohan,R_Oil,Oil,1,2040,6.879802016012651e-5,Capex
Harad,R_Oil,Oil,1,2040,6.879802016012651e-5,Capex
Mordor,R_Oil,Oil,1,2040,6.879802016012651e-5,Capex
DolAmroth,Z_Import_Oil,Oil,1,2040,0.0005846976277981959,Capex
Gondor,Z_Import_Oil,Oil,1,2040,0.0005846976277981959,Capex
Rohan,Z_Import_Oil,Oil,1,2040,0.0005846976277981959,Capex
Harad,Z_Import_Oil,Oil,1,2040,0.0005846976277981959,Capex
Mordor,Z_Import_Oil,Oil,1,2040,0.0005846976277981959,Capex
DolAmroth,CHP_Biomass_Solid,Power,1,2040,7.02020613878842e-5,Capex
Gondor,CHP_Biomass_Solid,Power,1,2040,7.02020613878842e-5,Capex
Rohan,CHP_Biomass_Solid,Power,1,2040,7.02020613878842e-5,Capex
Harad,CHP_Biomass_Solid,Power,1,2040,7.02020613878842e-5,Capex
Mordor,CHP_Biomass_Solid,Power,1,2040,7.02020613878842e-5,Capex
DolAmroth,CHP_Coal_Hardcoal,Power,1,2040,15.666179755632932,Capex
Gondor,CHP_Coal_Hardcoal,Power,1,2040,15.666179755632932,Capex
Rohan,CHP_Coal_Hardcoal,Power,1,2040,15.666179755632932,Capex
Harad,CHP_Coal_Hardcoal,Power,1,2040,15.666179755632932,Capex
Mordor,CHP_Coal_Hardcoal,Power,1,2040,15.666179755632932,Capex
DolAmroth,CHP_Coal_Lignite,Power,1,2040,15.666179755632932,Capex
Gondor,CHP_Coal_Lignite,Power,1,2040,15.666179755632932,Capex
Rohan,CHP_Coal_Lignite,Power,1,2040,15.666179755632932,Capex
Harad,CHP_Coal_Lignite,Power,1,2040,15.666179755632932,Capex
Mordor,CHP_Coal_Lignite,Power,1,2040,15.666179755632932,Capex
DolAmroth,CHP_Gas_CCGT_Natural,Power,1,2040,7.576165611279045e-5,Capex
Gondor,CHP_Gas_CCGT_Natural,Power,1,2040,7.576165611279045e-5,Capex
Rohan,CHP_Gas_CCGT_Natural,Power,1,2040,7.576165611279045e-5,Capex
Harad,CHP_Gas_CCGT_Natural,Power,1,2040,7.576165611279045e-5,Capex
Mordor,CHP_Gas_CCGT_Natural,Power,1,2040,7.576165611279045e-5,Capex
DolAmroth,HLI_Fuelcell,Power,1,2040,13.127785479534344,Capex
Gondor,HLI_Fuelcell,Power,1,2040,13.127785479534344,Capex
Rohan,HLI_Fuelcell,Power,1,2040,13.127785479534344,Capex
Harad,HLI_Fuelcell,Power,1,2040,13.127785479534344,Capex
Mordor,HLI_Fuelcell,Power,1,2040,13.127785479534344,Capex
DolAmroth,P_Biomass,Power,1,2040,15.416643660171081,Capex
Gondor,P_Biomass,Power,1,2040,15.416643660171081,Capex
Rohan,P_Biomass,Power,1,2040,15.416643660171081,Capex
Harad,P_Biomass,Power,1,2040,15.416643660171081,Capex
Mordor,P_Biomass,Power,1,2040,15.416643660171081,Capex
DolAmroth,P_Coal_Hardcoal,Power,1,2040,3.338057335760991,Capex
Gondor,P_Coal_Hardcoal,Power,1,2040,3.338057335760991,Capex
Rohan,P_Coal_Hardcoal,Power,1,2040,3.338057335760991,Capex
Harad,P_Coal_Hardcoal,Power,1,2040,3.338057335760991,Capex
Mordor,P_Coal_Hardcoal,Power,1,2040,3.338057335760991,Capex
DolAmroth,P_Coal_Lignite,Power,1,2040,13.307869777120228,Capex
Gondor,P_Coal_Lignite,Power,1,2040,13.307869777120228,Capex
Rohan,P_Coal_Lignite,Power,1,2040,13.307869777120228,Capex
Harad,P_Coal_Lignite,Power,1,2040,13.307869777120228,Capex
Mordor,P_Coal_Lignite,Power,1,2040,13.307869777120228,Capex
DolAmroth,P_Gas_CCGT,Power,1,2040,7.907818409209942e-5,Capex
Gondor,P_Gas_CCGT,Power,1,2040,7.907818409209942e-5,Capex
Rohan,P_Gas_CCGT,Power,1,2040,7.907818409209942e-5,Capex
Harad,P_Gas_CCGT,Power,1,2040,7.907818409209942e-5,Capex
Mordor,P_Gas_CCGT,Power,1,2040,7.907818409209942e-5,Capex
DolAmroth,P_Gas_Engines,Power,1,2040,7.907818409209942e-5,Capex
Gondor,P_Gas_Engines,Power,1,2040,7.907818409209942e-5,Capex
Rohan,P_Gas_Engines,Power,1,2040,7.907818409209942e-5,Capex
Harad,P_Gas_Engines,Power,1,2040,7.907818409209942e-5,Capex
Mordor,P_Gas_Engines,Power,1,2040,7.907818409209942e-5,Capex
DolAmroth,P_Gas_OCGT,Power,1,2040,7.02020613878842e-5,Capex
Gondor,P_Gas_OCGT,Power,1,2040,7.02020613878842e-5,Capex
Rohan,P_Gas_OCGT,Power,1,2040,7.02020613878842e-5,Capex
Harad,P_Gas_OCGT,Power,1,2040,7.02020613878842e-5,Capex
Mordor,P_Gas_OCGT,Power,1,2040,7.02020613878842e-5,Capex
DolAmroth,P_Nuclear,Power,1,2040,42.850478881349176,Capex
Gondor,P_Nuclear,Power,1,2040,42.850478881349176,Capex
Rohan,P_Nuclear,Power,1,2040,42.850478881349176,Capex
Harad,P_Nuclear,Power,1,2040,42.850478881349176,Capex
Mordor,P_Nuclear,Power,1,2040,42.850478881349176,Capex
DolAmroth,P_Oil,Power,1,2040,5.3236563219145525,Capex
Gondor,P_Oil,Power,1,2040,5.3236563219145525,Capex
Rohan,P_Oil,Power,1,2040,5.3236563219145525,Capex
Harad,P_Oil,Power,1,2040,5.3236563219145525,Capex
Mordor,P_Oil,Power,1,2040,5.3236563219145525,Capex
DolAmroth,RES_CSP,Power,1,2040,74.71785199763045,Capex
Gondor,RES_CSP,Power,1,2040,82.80015520398892,Capex
Rohan,RES_CSP,Power,1,2040,90.87202635512809,Capex
Harad,RES_CSP,Power,1,2040,70.70743578677674,Capex
Mordor,RES_CSP,Power,1,2040,63.02270836377469,Capex
DolAmroth,RES_Geothermal,Power,1,2040,30.4663494764269,Capex
Gondor,RES_Geothermal,Power,1,2040,30.4663494764269,Capex
Rohan,RES_Geothermal,Power,1,2040,30.4663494764269,Capex
Harad,RES_Geothermal,Power,1,2040,30.4663494764269,Capex
Mordor,RES_Geothermal,Power,1,2040,30.4663494764269,Capex
DolAmroth,RES_Hydro_Large,Power,1,2040,28.640070434510626,Capex
Gondor,RES_Hydro_Large,Power,1,2040,28.640070434510626,Capex
Rohan,RES_Hydro_Large,Power,1,2040,28.640070434510626,Capex
Harad,RES_Hydro_Large,Power,1,2040,28.640070434510626,Capex
Mordor,RES_Hydro_Large,Power,1,2040,28.640070434510626,Capex
DolAmroth,RES_Hydro_Small,Power,1,2040,36.78961310945618,Capex
Gondor,RES_Hydro_Small,Power,1,2040,32.41124824370834,Capex
Rohan,RES_Hydro_Small,Power,1,2040,39.147700768121304,Capex
Harad,RES_Hydro_Small,Power,1,2040,44.63839279885129,Capex
Mordor,RES_Hydro_Small,Power,1,2040,66.52648171102199,Capex
DolAmroth,RES_Ocean,Power,1,2040,27.856451001212513,Capex
Gondor,RES_Ocean,Power,1,2040,27.856451001212513,Capex
Rohan,RES_Ocean,Power,1,2040,27.856451001212513,Capex
Harad,RES_Ocean,Power,1,2040,27.856451001212513,Capex
Mordor,RES_Ocean,Power,1,2040,27.856451001212513,Capex
DolAmroth,RES_PV_Rooftop_Commercial,Power,1,2040,12.199984045590607,Capex
Gondor,RES_PV_Rooftop_Commercial,Power,1,2040,13.519668770717132,Capex
Rohan,RES_PV_Rooftop_Commercial,Power,1,2040,14.83764330306101,Capex
Harad,RES_PV_Rooftop_Commercial,Power,1,2040,11.545168198581958,Capex
Mordor,RES_PV_Rooftop_Commercial,Power,1,2040,10.290390778457633,Capex
DolAmroth,RES_PV_Rooftop_Residential,Power,1,2040,19.48461220034906,Capex
Gondor,RES_PV_Rooftop_Residential,Power,1,2040,21.592282587435186,Capex
Rohan,RES_PV_Rooftop_Residential,Power,1,2040,23.697221623149616,Capex
Harad,RES_PV_Rooftop_Residential,Power,1,2040,18.43880486208307,Capex
Mordor,RES_PV_Rooftop_Residential,Power,1,2040,16.434798025884508,Capex
DolAmroth,RES_PV_Utility_Avg,Power,1,2040,7.319990427354365,Capex
Gondor,RES_PV_Utility_Avg,Power,1,2040,8.11180126243028,Capex
Rohan,RES_PV_Utility_Avg,Power,1,2040,8.902585981836607,Capex
Harad,RES_PV_Utility_Avg,Power,1,2040,6.927100919149175,Capex
Mordor,RES_PV_Utility_Avg,Power,1,2040,6.174234467074579,Capex
DolAmroth,RES_PV_Utility_Inf,Power,1,2040,8.888564198006643,Capex
Gondor,RES_PV_Utility_Inf,Power,1,2040,9.850049785331766,Capex
Rohan,RES_PV_Utility_Inf,Power,1,2040,10.810282255897285,Capex
Harad,RES_PV_Utility_Inf,Power,1,2040,8.411469632966222,Capex
Mordor,RES_PV_Utility_Inf,Power,1,2040,7.497286446498326,Capex
DolAmroth,RES_PV_Utility_Opt,Power,1,2040,6.221989710505612,Capex
Gondor,RES_PV_Utility_Opt,Power,1,2040,6.895028429401651,Capex
Rohan,RES_PV_Utility_Opt,Power,1,2040,7.5671984383642705,Capex
Harad,RES_PV_Utility_Opt,Power,1,2040,5.888029783504927,Capex
Mordor,RES_PV_Utility_Opt,Power,1,2040,5.24809844613892,Capex
DolAmroth,RES_PV_Utility_Tracking,Power,1,2040,0.000300579213067904,Capex
Gondor,RES_PV_Utility_Tracking,Power,1,2040,0.0003330931608406595,Capex
Rohan,RES_PV_Utility_Tracking,Power,1,2040,0.00036556514194996474,Capex
Harad,RES_PV_Utility_Tracking,Power,1,2040,0.00028444588326110757,Capex
Mordor,RES_PV_Utility_Tracking,Power,1,2040,0.0002535313259004309,Capex
DolAmroth,RES_Wind_Offshore_Deep,Power,1,2040,34.098171967014906,Capex
Gondor,RES_Wind_Offshore_Deep,Power,1,2040,33.92011564721311,Capex
Rohan,RES_Wind_Offshore_Deep,Power,1,2040,32.509231074660704,Capex
Harad,RES_Wind_Offshore_Deep,Power,1,2040,55.44158526144445,Capex
Mordor,RES_Wind_Offshore_Deep,Power,1,2040,44.5044381905845,Capex
DolAmroth,RES_Wind_Offshore_Shallow,Power,1,2040,35.7938989918262,Capex
Gondor,RES_Wind_Offshore_Shallow,Power,1,2040,30.040251603693683,Capex
Rohan,RES_Wind_Offshore_Shallow,Power,1,2040,27.561791491312615,Capex
Harad,RES_Wind_Offshore_Shallow,Power,1,2040,48.023010647762455,Capex
Mordor,RES_Wind_Offshore_Shallow,Power,1,2040,40.256688914001074,Capex
DolAmroth,RES_Wind_Offshore_Transitional,Power,1,2040,38.285657400756946,Capex
Gondor,RES_Wind_Offshore_Transitional,Power,1,2040,29.736397690708703,Capex
Rohan,RES_Wind_Offshore_Transitional,Power,1,2040,29.942823640027413,Capex
Harad,RES_Wind_Offshore_Transitional,Power,1,2040,57.76726991336925,Capex
Mordor,RES_Wind_Offshore_Transitional,Power,1,2040,63.266384055822115,Capex
DolAmroth,RES_Wind_Onshore_Avg,Power,1,2040,33.733049378135846,Capex
Gondor,RES_Wind_Onshore_Avg,Power,1,2040,28.222809616407872,Capex
Rohan,RES_Wind_Onshore_Avg,Power,1,2040,37.720050772326054,Capex
Harad,RES_Wind_Onshore_Avg,Power,1,2040,44.14392306708684,Capex
Mordor,RES_Wind_Onshore_Avg,Power,1,2040,38.9513708394402,Capex
DolAmroth,RES_Wind_Onshore_Inf,Power,1,2040,44.97737852732796,Capex
Gondor,RES_Wind_Onshore_Inf,Power,1,2040,37.63042004696825,Capex
Rohan,RES_Wind_Onshore_Inf,Power,1,2040,50.29340102976809,Capex
Harad,RES_Wind_Onshore_Inf,Power,1,2040,58.8585110614226,Capex
Mordor,RES_Wind_Onshore_Inf,Power,1,2040,51.93509230828502,Capex
DolAmroth,RES_Wind_Onshore_Opt,Power,1,2040,26.98644693418128,Capex
Gondor,RES_Wind_Onshore_Opt,Power,1,2040,22.57824509209432,Capex
Rohan,RES_Wind_Onshore_Opt,Power,1,2040,30.17605920232509,Capex
Harad,RES_Wind_Onshore_Opt,Power,1,2040,35.31510663685357,Capex
Mordor,RES_Wind_Onshore_Opt,Power,1,2040,31.16112144355338,Capex
DolAmroth,X_Fuel_Cell,Power,1,2040,13.101048645563807,Capex
Gondor,X_Fuel_Cell,Power,1,2040,13.101048645563807,Capex
Rohan,X_Fuel_Cell,Power,1,2040,13.101048645563807,Capex
Harad,X_Fuel_Cell,Power,1,2040,13.101048645563807,Capex
Mordor,X_Fuel_Cell,Power,1,2040,13.101048645563807,Capex
DolAmroth,FRT_Rail_Conv,Mobility_Freight,1,2040,0.8281193929187775,Capex
Gondor,FRT_Rail_Conv,Mobility_Freight,1,2040,0.8281193929187775,Capex
Rohan,FRT_Rail_Conv,Mobility_Freight,1,2040,0.8281193929187775,Capex
Harad,FRT_Rail_Conv,Mobility_Freight,1,2040,0.8281193929187775,Capex
Mordor,FRT_Rail_Conv,Mobility_Freight,1,2040,0.8281193929187775,Capex
DolAmroth,FRT_Rail_Electric,Mobility_Freight,1,2040,0.7167552681026651,Capex
Gondor,FRT_Rail_Electric,Mobility_Freight,1,2040,0.7167552681026651,Capex
Rohan,FRT_Rail_Electric,Mobility_Freight,1,2040,0.7167552681026651,Capex
Harad,FRT_Rail_Electric,Mobility_Freight,1,2040,0.7167552681026651,Capex
Mordor,FRT_Rail_Electric,Mobility_Freight,1,2040,0.7167552681026651,Capex
DolAmroth,FRT_Road_BEV,Mobility_Freight,1,2040,4.810709362079277,Capex
Gondor,FRT_Road_BEV,Mobility_Freight,1,2040,4.810709362079277,Capex
Rohan,FRT_Road_BEV,Mobility_Freight,1,2040,4.810709362079277,Capex
Harad,FRT_Road_BEV,Mobility_Freight,1,2040,4.810709362079277,Capex
Mordor,FRT_Road_BEV,Mobility_Freight,1,2040,4.810709362079277,Capex
DolAmroth,FRT_Road_H2,Mobility_Freight,1,2040,2.858797382553271,Capex
Gondor,FRT_Road_H2,Mobility_Freight,1,2040,2.858797382553271,Capex
Rohan,FRT_Road_H2,Mobility_Freight,1,2040,2.858797382553271,Capex
Harad,FRT_Road_H2,Mobility_Freight,1,2040,2.858797382553271,Capex
Mordor,FRT_Road_H2,Mobility_Freight,1,2040,2.858797382553271,Capex
DolAmroth,FRT_Road_ICE,Mobility_Freight,1,2040,1.5987129970634195,Capex
Gondor,FRT_Road_ICE,Mobility_Freight,1,2040,1.5987129970634195,Capex
Rohan,FRT_Road_ICE,Mobility_Freight,1,2040,1.5987129970634195,Capex
Harad,FRT_Road_ICE,Mobility_Freight,1,2040,1.5987129970634195,Capex
Mordor,FRT_Road_ICE,Mobility_Freight,1,2040,1.5987129970634195,Capex
DolAmroth,FRT_Road_LNG,Mobility_Freight,1,2040,1.8818669754345128,Capex
Gondor,FRT_Road_LNG,Mobility_Freight,1,2040,1.8818669754345128,Capex
Rohan,FRT_Road_LNG,Mobility_Freight,1,2040,1.8818669754345128,Capex
Harad,FRT_Road_LNG,Mobility_Freight,1,2040,1.8818669754345128,Capex
Mordor,FRT_Road_LNG,Mobility_Freight,1,2040,1.8818669754345128,Capex
DolAmroth,FRT_Road_OH,Mobility_Freight,1,2040,1.9878972757431934,Capex
Gondor,FRT_Road_OH,Mobility_Freight,1,2040,1.9878972757431934,Capex
Rohan,FRT_Road_OH,Mobility_Freight,1,2040,1.9878972757431934,Capex
Harad,FRT_Road_OH,Mobility_Freight,1,2040,1.9878972757431934,Capex
Mordor,FRT_Road_OH,Mobility_Freight,1,2040,1.9878972757431934,Capex
DolAmroth,FRT_Road_PHEV,Mobility_Freight,1,2040,1.9170198415336002,Capex
Gondor,FRT_Road_PHEV,Mobility_Freight,1,2040,1.9170198415336002,Capex
Rohan,FRT_Road_PHEV,Mobility_Freight,1,2040,1.9170198415336002,Capex
Harad,FRT_Road_PHEV,Mobility_Freight,1,2040,1.9170198415336002,Capex
Mordor,FRT_Road_PHEV,Mobility_Freight,1,2040,1.9170198415336002,Capex
DolAmroth,FRT_Ship_Bio,Mobility_Freight,1,2040,2.0475416782348064,Capex
Gondor,FRT_Ship_Bio,Mobility_Freight,1,2040,2.0475416782348064,Capex
Rohan,FRT_Ship_Bio,Mobility_Freight,1,2040,2.0475416782348064,Capex
Harad,FRT_Ship_Bio,Mobility_Freight,1,2040,2.0475416782348064,Capex
Mordor,FRT_Ship_Bio,Mobility_Freight,1,2040,2.0475416782348064,Capex
DolAmroth,FRT_Ship_Conv,Mobility_Freight,1,2040,1.9864210312187618,Capex
Gondor,FRT_Ship_Conv,Mobility_Freight,1,2040,1.9864210312187618,Capex
Rohan,FRT_Ship_Conv,Mobility_Freight,1,2040,1.9864210312187618,Capex
Harad,FRT_Ship_Conv,Mobility_Freight,1,2040,1.9864210312187618,Capex
Mordor,FRT_Ship_Conv,Mobility_Freight,1,2040,1.9864210312187618,Capex
DolAmroth,FRT_Ship_LNG,Mobility_Freight,1,2040,2.410189366136695,Capex
Gondor,FRT_Ship_LNG,Mobility_Freight,1,2040,2.410189366136695,Capex
Rohan,FRT_Ship_LNG,Mobility_Freight,1,2040,2.410189366136695,Capex
Harad,FRT_Ship_LNG,Mobility_Freight,1,2040,2.410189366136695,Capex
Mordor,FRT_Ship_LNG,Mobility_Freight,1,2040,2.410189366136695,Capex
DolAmroth,PSNG_Air_Bio,Mobility_Passenger,1,2040,2.167893482874176,Capex
Gondor,PSNG_Air_Bio,Mobility_Passenger,1,2040,2.167893482874176,Capex
Rohan,PSNG_Air_Bio,Mobility_Passenger,1,2040,2.167893482874176,Capex
Harad,PSNG_Air_Bio,Mobility_Passenger,1,2040,2.167893482874176,Capex
Mordor,PSNG_Air_Bio,Mobility_Passenger,1,2040,2.167893482874176,Capex
DolAmroth,PSNG_Air_Conv,Mobility_Passenger,1,2040,2.103180244393088,Capex
Gondor,PSNG_Air_Conv,Mobility_Passenger,1,2040,2.103180244393088,Capex
Rohan,PSNG_Air_Conv,Mobility_Passenger,1,2040,2.103180244393088,Capex
Harad,PSNG_Air_Conv,Mobility_Passenger,1,2040,2.103180244393088,Capex
Mordor,PSNG_Air_Conv,Mobility_Passenger,1,2040,2.103180244393088,Capex
DolAmroth,PSNG_Air_H2,Mobility_Passenger,1,2040,2.766490937143628,Capex
Gondor,PSNG_Air_H2,Mobility_Passenger,1,2040,2.766490937143628,Capex
Rohan,PSNG_Air_H2,Mobility_Passenger,1,2040,2.766490937143628,Capex
Harad,PSNG_Air_H2,Mobility_Passenger,1,2040,2.766490937143628,Capex
Mordor,PSNG_Air_H2,Mobility_Passenger,1,2040,2.766490937143628,Capex
DolAmroth,PSNG_Rail_Conv,Mobility_Passenger,1,2040,0.957738080456771,Capex
Gondor,PSNG_Rail_Conv,Mobility_Passenger,1,2040,0.957738080456771,Capex
Rohan,PSNG_Rail_Conv,Mobility_Passenger,1,2040,0.957738080456771,Capex
Harad,PSNG_Rail_Conv,Mobility_Passenger,1,2040,0.957738080456771,Capex
Mordor,PSNG_Rail_Conv,Mobility_Passenger,1,2040,0.957738080456771,Capex
DolAmroth,PSNG_Rail_Electric,Mobility_Passenger,1,2040,1.2677952517885165,Capex
Gondor,PSNG_Rail_Electric,Mobility_Passenger,1,2040,1.2677952517885165,Capex
Rohan,PSNG_Rail_Electric,Mobility_Passenger,1,2040,1.2677952517885165,Capex
Harad,PSNG_Rail_Electric,Mobility_Passenger,1,2040,1.2677952517885165,Capex
Mordor,PSNG_Rail_Electric,Mobility_Passenger,1,2040,1.2677952517885165,Capex
DolAmroth,PSNG_Road_BEV,Mobility_Passenger,1,2040,15.715582144938933,Capex
Gondor,PSNG_Road_BEV,Mobility_Passenger,1,2040,15.715582144938933,Capex
Rohan,PSNG_Road_BEV,Mobility_Passenger,1,2040,15.715582144938933,Capex
Harad,PSNG_Road_BEV,Mobility_Passenger,1,2040,15.715582144938933,Capex
Mordor,PSNG_Road_BEV,Mobility_Passenger,1,2040,15.715582144938933,Capex
DolAmroth,PSNG_Road_H2,Mobility_Passenger,1,2040,17.086255814663406,Capex
Gondor,PSNG_Road_H2,Mobility_Passenger,1,2040,17.086255814663406,Capex
Rohan,PSNG_Road_H2,Mobility_Passenger,1,2040,17.086255814663406,Capex
Harad,PSNG_Road_H2,Mobility_Passenger,1,2040,17.086255814663406,Capex
Mordor,PSNG_Road_H2,Mobility_Passenger,1,2040,17.086255814663406,Capex
DolAmroth,PSNG_Road_ICE,Mobility_Passenger,1,2040,7.680377109867129,Capex
Gondor,PSNG_Road_ICE,Mobility_Passenger,1,2040,7.680377109867129,Capex
Rohan,PSNG_Road_ICE,Mobility_Passenger,1,2040,7.680377109867129,Capex
Harad,PSNG_Road_ICE,Mobility_Passenger,1,2040,7.680377109867129,Capex
Mordor,PSNG_Road_ICE,Mobility_Passenger,1,2040,7.680377109867129,Capex
DolAmroth,PSNG_Road_LNG,Mobility_Passenger,1,2040,9.040677136684945,Capex
Gondor,PSNG_Road_LNG,Mobility_Passenger,1,2040,9.040677136684945,Capex
Rohan,PSNG_Road_LNG,Mobility_Passenger,1,2040,9.040677136684945,Capex
Harad,PSNG_Road_LNG,Mobility_Passenger,1,2040,9.040677136684945,Capex
Mordor,PSNG_Road_LNG,Mobility_Passenger,1,2040,9.040677136684945,Capex
DolAmroth,PSNG_Road_PHEV,Mobility_Passenger,1,2040,10.858842367560746,Capex
Gondor,PSNG_Road_PHEV,Mobility_Passenger,1,2040,10.858842367560746,Capex
Rohan,PSNG_Road_PHEV,Mobility_Passenger,1,2040,10.858842367560746,Capex
